date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 24,home,Ohlone,L,12-2,12,2,10,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Jan 25,home,Ohlone,L,10-9,10,9,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Jan 25,home,Ohlone,L,14-1,14,1,13,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Jan 28,home,Taft,W,3-2,3,2,1,win,20200128_1jyj,3,0,2,,,,1,,,,,,,1,2,0,,1,,,4,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Feb 1,home,Porterville,W,3-2,3,2,1,win,20200201_0qf0,0,0,0,,,,0,,,,,1,,,0,0,,,,,1,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Feb 1,home,Porterville,W,19-8,19,8,11,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Feb 4,home,West LA,W,11-3,11,3,8,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Feb 4,home,West LA,L,9-3,9,3,6,win,20200204_ogn8,3,0,1,1,,,3,,1,,,,,,2,1,,1,,,3,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Feb 8,home,West LA,L,8-5,8,5,3,win,20200208_i5cv,3,0,0,,,,1,,2,,,,,,0,0,,,,,3,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Feb 8,home,West LA,L,5-0,5,0,5,win,20200208_3k74,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Feb 11,home,Rio Hondo,L,8-5,8,5,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Feb 13,home,Compton,W,7-2,7,2,5,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Feb 18,home,Antelope Valley,L,12-9,12,9,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Feb 19,home,Antelope Valley,L,4-1,4,1,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Feb 21,home,Imperial Valley,T,5-5,5,5,0,tie,20200221_ccf0,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Feb 22,home,Southwestern,L,4-3,4,3,1,win,20200222_nmi6,2,0,0,,,,0,,2,,,,,1,0,0,,1,,,3,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Feb 25,home,Cerro Coso,L,10-8,10,8,2,win,20200225_bob7,6,2,3,,1,,2,,2,1,,,,,5,1,,,,,6,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Feb 27,home,Desert,L,5-4,5,4,1,win,20200227_s3si,4,0,0,,,,1,1,,,,,,,0,0,1,2,2,1.00,5,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Feb 29,home,San Bernardino Valley,L,18-1,18,1,17,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Mar 3,home,Victor Valley,L,5-4,5,4,1,win,20200303_9eap,3,1,1,,,,0,1,1,1,,,,,1,0,,1,,,4,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Mar 5,home,Chaffey,L,13-8,13,8,5,win,20200305_6hm4,3,0,1,,,,0,,,,,,,,1,0,,2,,,3,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Mar 7,home,Mt. San Jacinto,L,22-16,22,16,6,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Mar 11,home,Cerro Coso,W,5-3,5,3,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Mar 12,home,Cerro Coso,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Mar 14,home,Cerro Coso,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Mar 17,home,Desert,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Mar 19,home,Desert,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Mar 21,home,Desert,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Mar 24,home,San Bernardino Valley,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Mar 26,home,San Bernardino Valley,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Mar 28,home,San Bernardino Valley,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Apr 7,home,Chaffey,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Apr 9,home,Chaffey,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Apr 11,home,Chaffey,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Apr 14,home,Mt. San Jacinto,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Apr 16,home,Mt. San Jacinto,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Apr 18,home,Mt. San Jacinto,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Apr 21,home,Victor Valley,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Apr 23,home,Victor Valley,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
Apr 24,home,Victor Valley,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Barstow,barstow,jacksonfolkmanaknd,Jackson Folkman
