date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,De Anza,L,8-5,8,5,3,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Jan 27,home,De Anza,L,8-2,8,2,6,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Jan 30,home,Ohlone,W,3-2,3,2,1,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Feb 2,home,Lassen,W,10-5,10,5,5,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Feb 3,home,Lassen,W,8-5,8,5,3,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Feb 3,home,Lassen,L,3-1,3,1,2,win,20180203_gniw,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Feb 8,home,Feather River,L,17-1,17,1,16,win,20180208_bafz,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Feb 9,home,Cabrillo,W,7-2,7,2,5,win,20180209_zhu2,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Feb 10,home,West Valley,L,10-7,10,7,3,win,20180210_41o8,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Feb 13,home,Shasta,W,9-4,9,4,5,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Feb 17,home,Redwoods,W,10-5,10,5,5,win,20180217_mz9f,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Feb 17,home,Redwoods,W,5-4,5,4,1,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Feb 20,home,Siskiyous,W,6-4,6,4,2,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Feb 23,home,Sierra,L,11-5,11,5,6,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Feb 27,home,Shasta,W,6-4,6,4,2,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Mar 1,home,Reedley,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Mar 6,home,Mendocino,L,18-2,18,2,16,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Mar 8,home,Napa Valley,L,8-2,8,2,6,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Mar 10,home,Contra Costa,L,2-0,2,0,2,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Mar 12,home,Sierra,L,6-0,6,0,6,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Mar 13,home,Laney,L,2-1,2,1,1,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Mar 17,home,Laney,L,9-2,9,2,7,win,20180317_23ud,0,1,0,,,,0,,,1,,2,,,0,0,,,,,2,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Mar 19,home,Laney,L,10-7,10,7,3,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Mar 20,home,Marin,L,7-3,7,3,4,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Mar 23,home,Marin,L,3-0,3,0,3,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Mar 24,home,Marin,L,7-4,7,4,3,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Mar 27,home,Solano,W,6-4,6,4,2,win,20180327_uvhp,1,1,1,,1,,1,1,,1,,,,,3,1,,,,,2,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Mar 29,home,Solano,L,10-7,10,7,3,win,20180329_g3uq,3,1,1,,,,0,,1,,,,,1,1,0,,1,1,1.00,4,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Mar 30,home,Solano,L,9-5,9,5,4,win,20180330_5qp3,2,0,0,,,,0,1,2,,,,,,0,0,,,,,3,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Apr 3,home,Los Medanos,W,6-3,6,3,3,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Apr 5,home,Los Medanos,L,10-4,10,4,6,win,20180405_ptvt,4,1,1,,,,0,,2,,,,,,1,0,,1,,,4,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Apr 9,home,Los Medanos,L,9-8,9,8,1,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Apr 10,home,Contra Costa,W,8-5,8,5,3,win,20180410_vxj3,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Apr 12,home,Contra Costa,W,10-4,10,4,6,win,20180412_rbsq,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Apr 14,home,Contra Costa,L,8-2,8,2,6,win,20180414_pxvt,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Apr 17,home,Napa Valley,W,7-6,7,6,1,win,20180417_geis,4,2,3,,,,1,1,,3,,,,,3,0,,,1,,5,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Apr 19,home,Napa Valley,L,5-3,5,3,2,win,20180419_cfci,3,0,0,,,,0,1,2,,,,,,0,0,,1,,,4,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Apr 20,home,Napa Valley,L,11-8,11,8,3,win,20180420_3l1f,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Apr 24,home,Mendocino,W,7-5,7,5,2,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Apr 26,home,Mendocino,L,10-1,10,1,9,win,20180426_qd12,3,0,0,,,,0,,,,,,,1,0,0,,3,1,3.00,4,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
Apr 27,home,Mendocino,W,6-4,6,4,2,win,20180427_k3tf,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2018,,Yuba,yuba,nickluchettiunvb,Nick Luchetti
