date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 24,home,Victor Valley,W,9-1,9,1,8,win,20200124_887e,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2020,2019-20,Mt. San Antonio,mtsanantonio,kennygarcia01ra,Kenny Garcia
Jan 25,home,Imperial Valley,W,15-1,15,1,14,win,20200125_6trj,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2020,2019-20,Mt. San Antonio,mtsanantonio,kennygarcia01ra,Kenny Garcia
Jan 28,home,Fullerton,W,9-1,9,1,8,win,20200128_fkas,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2020,2019-20,Mt. San Antonio,mtsanantonio,kennygarcia01ra,Kenny Garcia
Feb 4,home,San Bernardino Valley,W,11-0,11,0,11,win,20200204_9xi5,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2020,2019-20,Mt. San Antonio,mtsanantonio,kennygarcia01ra,Kenny Garcia
Feb 7,home,Cypress,L,15-5,15,5,10,win,20200207_elye,2,1,1,,,,0,,1,,,,,,1,0,,,,,2,2020,2019-20,Mt. San Antonio,mtsanantonio,kennygarcia01ra,Kenny Garcia
Feb 11,home,LA Pierce,W,13-4,13,4,9,win,20200211_0qgt,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2020,2019-20,Mt. San Antonio,mtsanantonio,kennygarcia01ra,Kenny Garcia
Feb 12,home,Desert,W,13-2,13,2,11,win,20200212_6id3,2,0,0,,,,0,,,,,,,,0,0,,1,1,1.00,2,2020,2019-20,Mt. San Antonio,mtsanantonio,kennygarcia01ra,Kenny Garcia
Feb 29,home,Pasadena City,L,8-4,8,4,4,win,20200229_ws8h,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2020,2019-20,Mt. San Antonio,mtsanantonio,kennygarcia01ra,Kenny Garcia
Mar 3,home,Long Beach,L,4-3,4,3,1,win,20200303_7kzi,1,1,1,,,,0,,,,,,,,1,0,,,,,1,2020,2019-20,Mt. San Antonio,mtsanantonio,kennygarcia01ra,Kenny Garcia
Mar 5,home,Long Beach,L,2-1,2,1,1,win,20200305_iomd,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2020,2019-20,Mt. San Antonio,mtsanantonio,kennygarcia01ra,Kenny Garcia
Mar 7,home,Long Beach,W,11-2,11,2,9,win,20200307_98ep,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2020,2019-20,Mt. San Antonio,mtsanantonio,kennygarcia01ra,Kenny Garcia
Mar 9,home,Compton,W,17-1,17,1,16,win,20200309_7jrv,1,1,1,,,,0,2,,,,,,,1,0,,,,,3,2020,2019-20,Mt. San Antonio,mtsanantonio,kennygarcia01ra,Kenny Garcia
