date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 26,home,Allan Hancock,L,2-1,2,1,1,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Jan 27,home,Allan Hancock,L,8-6,8,6,2,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Jan 30,home,Moorpark,L,15-4,15,4,11,win,20180130_2e9q,1,1,0,,,,0,,1,,,,,,0,0,,,,,1,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Feb 1,home,Moorpark,L,7-4,7,4,3,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Feb 3,home,Allan Hancock,W,13-12,13,12,1,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Feb 8,home,Santa Barbara,L,10-8,10,8,2,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Feb 9,home,Santa Barbara,W,7-6,7,6,1,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Feb 10,home,Santa Barbara,L,11-8,11,8,3,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Feb 13,home,LA Harbor,L,8-4,8,4,4,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Feb 15,home,LA Harbor,L,5-4,5,4,1,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Feb 17,home,Fullerton,L,9-1,9,1,8,win,20180217_s505,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Feb 20,home,Taft,W,5-3,5,3,2,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Feb 22,home,Oxnard,W,7-3,7,3,4,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Feb 24,home,Bakersfield,L,7-3,7,3,4,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Feb 27,home,LA Valley,W,9-7,9,7,2,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Mar 1,home,LA Mission,W,12-2,12,2,10,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Mar 3,home,West LA,,,,,10,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Mar 5,home,West LA,W,5-4,5,4,1,win,20180305_hml2,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Mar 8,home,Bakersfield,L,10-9,10,9,1,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Mar 9,home,Bakersfield,W,11-8,11,8,3,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Mar 14,home,LA Valley,W,15-1,15,1,14,win,20180314_whes,2,1,1,,,1,2,,1,,,,,,4,1,,,,,2,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Mar 16,home,Bakersfield,L,6-5,6,5,1,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Mar 17,home,LA Valley,W,5-4,5,4,1,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Mar 20,home,LA Valley,W,11-7,11,7,4,win,20180320_qg9l,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Mar 24,home,LA Mission,W,15-6,15,6,9,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Mar 27,home,San Diego Mesa,W,7-6,7,6,1,win,20180327_i1sq,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Mar 28,home,Ventura,L,12-10,12,10,2,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
Mar 29,home,Riverside,W,11-4,11,4,7,win,,,,,,,,,,,,,,,,,,,,,,,2018,,LA Pierce,lapierce,ryanshin004b,Ryan Shin
