date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 24,home,Victor Valley,W,9-1,9,1,8,win,20200124_887e,1,1,1,1,,,2,1,,2,,1,,,2,1,,,,,3,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Jan 25,home,Imperial Valley,W,15-1,15,1,14,win,20200125_6trj,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Jan 28,home,Fullerton,W,9-1,9,1,8,win,20200128_fkas,3,0,0,,,,0,,,,,1,,,0,0,,1,2,0.50,4,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Jan 30,home,Cerro Coso,W,10-1,10,1,9,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Feb 1,home,Orange Coast,W,5-3,5,3,2,win,20200201_1otd,4,1,2,1,,,1,,,,,,,,3,1,,1,1,1.00,4,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Feb 4,home,San Bernardino Valley,W,11-0,11,0,11,win,20200204_9xi5,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Feb 5,home,Riverside,W,5-1,5,1,4,win,20200205_dmwk,4,1,1,1,,,0,,,,,,,,2,1,,1,2,0.50,4,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Feb 7,home,Cypress,L,15-5,15,5,10,win,20200207_elye,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Feb 11,home,LA Pierce,W,13-4,13,4,9,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Feb 12,home,Desert,W,13-2,13,2,11,win,20200212_6id3,4,2,2,,,,0,,,1,,,,,2,0,,,1,,4,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Feb 15,home,Glendale,L,7-2,7,2,5,win,20200215_qv6f,3,0,0,,,,0,,1,,,,,,0,0,,2,,,3,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Feb 18,home,El Camino,L,5-2,5,2,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Feb 20,home,El Camino,L,8-6,8,6,2,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Feb 21,home,El Camino,W,4-0,4,0,4,win,20200221_uv28,4,0,0,,,,0,,,,,,,,0,0,1,3,1,3.00,4,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Feb 25,home,Pasadena City,L,4-2,4,2,2,win,20200225_1e18,3,0,0,,,,0,1,,1,,,,,0,0,1,,3,,4,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Feb 27,home,Pasadena City,W,7-6,7,6,1,win,20200227_ey9u,4,0,1,,,,1,,,1,,,,,1,0,1,1,2,0.50,4,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Feb 29,home,Pasadena City,L,8-4,8,4,4,win,20200229_ws8h,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Mar 3,home,Long Beach,L,4-3,4,3,1,win,20200303_7kzi,4,0,2,1,,,1,,,,,,,,3,1,,1,1,1.00,4,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Mar 5,home,Long Beach,L,2-1,2,1,1,win,20200305_iomd,3,1,0,,,,0,1,,,,,,,0,0,1,2,1,2.00,4,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Mar 7,home,Long Beach,W,11-2,11,2,9,win,20200307_98ep,5,1,2,1,,,1,,,,,,,,3,1,,1,1,1.00,5,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Mar 9,home,Compton,W,17-1,17,1,16,win,20200309_7jrv,3,1,1,,,,0,,,1,,,,,1,0,,,2,,3,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Mar 12,home,Compton,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Mar 12,home,Compton,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Mar 12,home,Compton,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Mar 12,home,Compton,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Mar 17,home,Rio Hondo,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Mar 19,home,Rio Hondo,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Mar 21,home,Rio Hondo,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Mar 24,home,Allan Hancock,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Mar 27,home,Allan Hancock,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Mar 28,home,Allan Hancock,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Mar 31,home,Cerritos,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Apr 2,home,Cerritos,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Apr 4,home,Cerritos,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Apr 7,home,Citrus,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Apr 9,home,Citrus,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Apr 14,home,LA Harbor,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Apr 16,home,LA Harbor,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Apr 18,home,LA Harbor,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Apr 21,home,East Los Angeles,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Apr 23,home,East Los Angeles,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
Apr 24,home,East Los Angeles,,,,,16,win,,,,,,,,,,,,,,,,,,,,,,,2020,,Mt. San Antonio,mtsanantonio,omarvelozubhy,Omar Veloz
