date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Moorpark,L,4-3,4,3,1,win,20230127_nrdr,3,1,2,1,,,0,2,,1,,,,,3,1,,1,,,5,2023,2022-23,Bakersfield,bakersfield,alekmartinezb5zh,Alek Martinez
Jan 27,home,Moorpark,W,7-1,7,1,6,win,20230127_60yl,5,0,1,,1,,1,,1,,,,,,3,1,,1,2,0.50,5,2023,2022-23,Bakersfield,bakersfield,alekmartinezb5zh,Alek Martinez
Jan 28,home,Moorpark,W,10-7,10,7,3,win,20230128_cvsa,4,1,1,,,,3,,,,,,2,,1,0,2,2,3,0.67,6,2023,2022-23,Bakersfield,bakersfield,alekmartinezb5zh,Alek Martinez
Jan 31,home,Sequoias,W,9-5,9,5,4,win,20230131_aedo,4,2,2,,,,1,1,,1,,,,,2,0,,1,,,5,2023,2022-23,Bakersfield,bakersfield,alekmartinezb5zh,Alek Martinez
Feb 4,home,Ohlone,W,8-5,8,5,3,win,20230204_7pqo,5,1,2,1,,,3,,,,,,,,3,1,,,2,,5,2023,2022-23,Bakersfield,bakersfield,alekmartinezb5zh,Alek Martinez
Feb 9,home,El Camino,W,7-4,7,4,3,win,20230209_67eb,4,1,1,,,,1,1,1,,,,,,1,0,,2,,,5,2023,2022-23,Bakersfield,bakersfield,alekmartinezb5zh,Alek Martinez
Feb 10,home,El Camino,L,12-5,12,5,7,win,20230210_f8pa,5,1,2,1,,,3,,3,,,,,,3,1,,,,,5,2023,2022-23,Bakersfield,bakersfield,alekmartinezb5zh,Alek Martinez
Feb 11,home,El Camino,L,7-3,7,3,4,win,20230211_x0d3,3,0,1,1,,,0,1,2,,,,,,2,1,,,,,4,2023,2022-23,Bakersfield,bakersfield,alekmartinezb5zh,Alek Martinez
Feb 14,home,Taft,L,5-4,5,4,1,win,20230214_5qyi,4,0,2,,,,1,,,,,1,,,2,0,,,2,,5,2023,2022-23,Bakersfield,bakersfield,alekmartinezb5zh,Alek Martinez
Feb 16,home,Allan Hancock,L,8-7,8,7,1,win,20230216_f74z,4,0,2,,,,0,1,,,,,,,2,0,,1,1,1.00,5,2023,2022-23,Bakersfield,bakersfield,alekmartinezb5zh,Alek Martinez
