date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,LA Pierce,W,6-4,6,4,2,win,20120203_abm3,2,0,0,,,,0,1,,,,,,,0,0,1,1,1,1.00,3,2012,,Sequoias,sequoias,tylernewberryg91d,Tyler Newberry
Feb 5,home,Moorpark,W,4-1,4,1,3,win,20120205_yy4k,2,0,0,,,,1,,1,,,1,,,0,0,,1,,,3,2012,,Sequoias,sequoias,tylernewberryg91d,Tyler Newberry
Feb 14,home,Cuesta,L,6-1,6,1,5,win,20120214_fkt3,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2012,,Sequoias,sequoias,tylernewberryg91d,Tyler Newberry
Feb 18,home,Cosumnes River,W,4-3,4,3,1,win,20120218_gc8n,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2012,,Sequoias,sequoias,tylernewberryg91d,Tyler Newberry
Feb 23,home,Fresno City,L,17-4,17,4,13,win,20120223_xa0i,1,0,1,1,,,0,,,,,,,,2,1,,,,,1,2012,,Sequoias,sequoias,tylernewberryg91d,Tyler Newberry
Mar 3,home,Merced,L,8-1,8,1,7,win,20120303_m2qv,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2012,,Sequoias,sequoias,tylernewberryg91d,Tyler Newberry
Mar 13,home,West Hills Coalinga,W,12-3,12,3,9,win,20120313_x22o,3,0,0,,,,1,,,,,,,,0,0,,2,1,2.00,3,2012,,Sequoias,sequoias,tylernewberryg91d,Tyler Newberry
Apr 3,home,Bakersfield,L,11-2,11,2,9,win,20120403_d8e2,2,0,0,,,,0,,1,,,,,,0,0,,,1,,2,2012,,Sequoias,sequoias,tylernewberryg91d,Tyler Newberry
Apr 17,home,Fresno City,L,4-3,4,3,1,win,20120417_tuvo,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,,Sequoias,sequoias,tylernewberryg91d,Tyler Newberry
Apr 19,home,Merced,L,2-1,2,1,1,win,20120419_27d9,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,,Sequoias,sequoias,tylernewberryg91d,Tyler Newberry
Apr 21,home,Reedley,L,4-3,4,3,1,win,20120421_qg8f,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2012,,Sequoias,sequoias,tylernewberryg91d,Tyler Newberry
Apr 22,home,West Hills Coalinga,W,7-1,7,1,6,win,20120422_a8mc,3,1,1,,,,0,,1,,,,,,1,0,,1,,,3,2012,,Sequoias,sequoias,tylernewberryg91d,Tyler Newberry
Apr 26,home,Taft,W,7-1,7,1,6,win,20120426_zjhj,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,,Sequoias,sequoias,tylernewberryg91d,Tyler Newberry
