date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,East Los Angeles,W,11-2,11,2,9,win,20230128_wk4z,3,1,1,,,1,1,1,1,,,,,,4,1,,,1,,4,2023,2022-23,Grossmont,grossmont,coleduffy4cpa,Cole Duffy
Feb 1,home,Saddleback,L,6-0,6,0,6,win,20230201_wydf,1,0,0,,,,0,1,1,,,,,1,0,0,,1,,,3,2023,2022-23,Grossmont,grossmont,coleduffy4cpa,Cole Duffy
Feb 4,home,Compton,W,8-4,8,4,4,win,20230204_d1ko,3,1,1,,,,1,,1,,,1,,,1,0,,,1,,4,2023,2022-23,Grossmont,grossmont,coleduffy4cpa,Cole Duffy
Feb 7,home,LA Mission,L,6-4,6,4,2,win,20230207_rv8r,4,0,0,,,,1,,1,,,,,,0,0,,1,1,1.00,4,2023,2022-23,Grossmont,grossmont,coleduffy4cpa,Cole Duffy
Feb 14,home,Long Beach,L,5-4,5,4,1,win,20230214_37rw,2,0,0,,,,0,,2,,,1,,1,0,0,,1,,,4,2023,2022-23,Grossmont,grossmont,coleduffy4cpa,Cole Duffy
Feb 16,home,Long Beach,W,6-1,6,1,5,win,20230216_mehy,4,0,0,,,,0,,1,,,,,,0,0,,2,1,2.00,4,2023,2022-23,Grossmont,grossmont,coleduffy4cpa,Cole Duffy
Feb 26,home,Irvine Valley,W,5-4,5,4,1,win,20230226_16hc,4,1,1,1,,,0,1,,,,,,,2,1,,2,1,2.00,5,2023,2022-23,Grossmont,grossmont,coleduffy4cpa,Cole Duffy
Mar 3,home,San Diego Mesa,L,7-6,7,6,1,win,20230303_4mv9,2,0,0,,,,0,1,,,,,,1,0,0,,2,1,2.00,4,2023,2022-23,Grossmont,grossmont,coleduffy4cpa,Cole Duffy
Mar 4,home,San Diego Mesa,W,20-7,20,7,13,win,20230304_ak2f,5,1,1,,,,0,,,,,1,,,1,0,,1,2,0.50,6,2023,2022-23,Grossmont,grossmont,coleduffy4cpa,Cole Duffy
Mar 7,home,San Diego City,L,8-6,8,6,2,win,20230307_oveq,4,0,0,,,,0,,3,,,,,,0,0,,1,,,4,2023,2022-23,Grossmont,grossmont,coleduffy4cpa,Cole Duffy
Mar 9,home,San Diego City,L,8-2,8,2,6,win,20230309_dn9v,3,0,1,,,,0,1,,,,,,,1,0,,,2,,4,2023,2022-23,Grossmont,grossmont,coleduffy4cpa,Cole Duffy
Mar 18,home,Southwestern,L,16-12,16,12,4,win,20230318_mpiy,0,1,0,,,,0,,,,,1,,,0,0,,,,,1,2023,2022-23,Grossmont,grossmont,coleduffy4cpa,Cole Duffy
Mar 23,home,Imperial Valley,W,20-10,20,10,10,win,20230323_oxfk,4,3,2,,,1,3,1,1,,,1,,,5,1,,,,,6,2023,2022-23,Grossmont,grossmont,coleduffy4cpa,Cole Duffy
Mar 27,home,Palomar,L,13-12,13,12,1,win,20230327_1sl3,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2023,2022-23,Grossmont,grossmont,coleduffy4cpa,Cole Duffy
Apr 6,home,San Diego City,W,5-3,5,3,2,win,20230406_tmva,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2023,2022-23,Grossmont,grossmont,coleduffy4cpa,Cole Duffy
