date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Mendocino,W,7-3,7,3,4,win,20120203_efga,4,1,2,1,,,0,,,,,,,,3,1,,,2,,4,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Feb 4,home,Mendocino,W,9-8,9,8,1,win,20120204_afou,2,1,0,,,,1,2,,1,,,1,,0,0,,1,2,0.50,5,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Feb 4,home,Mendocino,W,4-1,4,1,3,win,20120204_f01r,4,1,0,,,,0,1,1,,,,,,0,0,,1,2,0.50,5,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Feb 10,home,Napa,W,4-3,4,3,1,win,20120210_7u5e,1,1,0,,,,1,2,,,1,1,1,,0,0,,1,1,1.00,5,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Feb 11,home,Napa,L,2-1,2,1,1,win,20120211_7obo,4,0,1,,,,0,1,,,,,,,1,0,,,3,,5,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Feb 11,home,Napa,L,5-2,5,2,3,win,20120211_nqrj,4,0,1,,,,0,,,,,,,,1,0,1,2,1,2.00,4,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Feb 17,home,Los Medanos,W,7-5,7,5,2,win,20120217_xa4j,3,1,1,,,,3,,,,,,1,,1,0,,,2,,4,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Feb 18,home,Los Medanos,L,11-4,11,4,7,win,20120218_l4k1,4,0,0,,,,1,,,,,,,,0,0,,2,2,1.00,4,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Feb 18,home,Los Medanos,W,20-2,20,2,18,win,20120218_3az3,4,2,1,,,,0,2,,,,,,,1,0,,,2,,6,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Feb 23,home,Yuba,W,22-11,22,11,11,win,20120223_0dgu,4,3,4,2,,2,9,,,,,2,,,12,4,,,,,6,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Feb 24,home,Yuba,L,6-0,6,0,6,win,20120224_g6zg,4,0,0,,,,0,,,,,,,,0,0,,1,3,0.33,4,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Feb 25,home,Yuba,W,8-7,8,7,1,win,20120225_lpqc,3,3,2,,,,0,1,,,,1,,,2,0,,,1,,5,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Mar 3,home,Siskiyous,W,3-1,3,1,2,win,20120303_xto9,3,0,2,,,,0,,,,,,,1,2,0,1,2,,,4,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Mar 3,home,Siskiyous,W,7-6,7,6,1,win,20120303_q93r,2,1,1,1,,,3,1,,,,1,1,,2,1,,,2,,5,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Mar 9,home,Lassen,W,5-2,5,2,3,win,20120309_3luf,4,0,1,1,,,0,1,,,,,,,2,1,,1,1,1.00,5,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Mar 10,home,Lassen,W,4-1,4,1,3,win,20120310_v0e3,2,0,0,,,,0,1,1,,,1,,,0,0,,1,,,4,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Mar 10,home,Lassen,W,8-0,8,0,8,win,20120310_cyjm,3,2,2,1,,,0,,,1,,1,,,3,1,,,1,,4,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Mar 19,home,Shasta,W,7-4,7,4,3,win,20120319_gi90,4,0,0,,,,0,,1,,,,,1,0,0,,3,1,3.00,5,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Mar 19,home,Shasta,L,4-3,4,3,1,win,20120319_x0uy,4,0,0,,,,0,,3,,,,,1,0,0,,2,,,5,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Mar 20,home,Shasta,L,13-10,13,10,3,win,20120320_dsok,3,1,0,,,,0,,,,,1,,,0,0,,2,1,2.00,4,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Mar 22,home,Sequoias,L,5-1,5,1,4,win,20120322_00p0,2,0,0,,,,0,,1,,,,,,0,0,,,1,,2,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Mar 23,home,Sequoias,L,5-4,5,4,1,win,20120323_i3hd,2,0,0,,,,0,,,,,,,,0,0,,,2,,2,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Mar 29,home,Feather River,L,7-2,7,2,5,win,20120329_oxh1,2,1,1,1,,,0,2,,,,,,,2,1,,1,,,4,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Apr 1,home,Feather River,W,4-3,4,3,1,win,20120401_vmoa,4,1,2,,,1,2,,1,,,,,,5,1,,1,,,4,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Apr 1,home,Feather River,L,14-1,14,1,13,win,20120401_wbdr,2,0,0,,,,0,,,,,,,,0,0,,,2,,2,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Apr 7,home,Siskiyous,L,8-7,8,7,1,win,20120407_gj2y,5,1,2,1,,,1,,2,,,,,,3,1,,1,,,5,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Apr 7,home,Siskiyous,W,7-5,7,5,2,win,20120407_6hje,4,1,0,,,,0,1,1,,,,,,0,0,,,3,,5,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
Apr 24,home,Lassen,L,9-2,9,2,7,win,20120424_fstu,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
May 1,home,Sacramento City,L,10-2,10,2,8,win,20120501_qv6l,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2012,2011-12,Butte,butte,jakechappelle0prf,Jake Chappelle
