date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 25,home,Ventura,W,7-4,7,4,3,win,20190125_avs3,3,0,1,,,,0,,2,,,,,,1,0,,,,,3,2019,2018-19,LA Valley,lavalley,aleckeelingy1zn,Alec Keeling
Jan 26,home,Imperial Valley,W,15-6,15,6,9,win,20190126_vp90,1,0,0,,,,0,1,1,,1,,,,0,0,,,,,2,2019,2018-19,LA Valley,lavalley,aleckeelingy1zn,Alec Keeling
Jan 30,home,LA Harbor,L,14-3,14,3,11,win,20190130_kbi5,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2019,2018-19,LA Valley,lavalley,aleckeelingy1zn,Alec Keeling
Feb 5,home,Moorpark,L,12-4,12,4,8,win,20190205_s175,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2019,2018-19,LA Valley,lavalley,aleckeelingy1zn,Alec Keeling
Feb 8,home,Antelope Valley,L,10-3,10,3,7,win,20190208_ay2i,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,2018-19,LA Valley,lavalley,aleckeelingy1zn,Alec Keeling
Feb 20,home,Rio Hondo,L,11-6,11,6,5,win,20190220_o8mb,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,2018-19,LA Valley,lavalley,aleckeelingy1zn,Alec Keeling
Apr 18,home,Ventura,L,17-7,17,7,10,win,20190418_lrif,2,0,0,,,,0,,1,,,1,,,0,0,,1,,,3,2019,2018-19,LA Valley,lavalley,aleckeelingy1zn,Alec Keeling
Apr 23,home,LA Pierce,W,3-2,3,2,1,win,20190423_6xww,3,0,1,,,,0,,1,,,,,,1,0,,,1,,3,2019,2018-19,LA Valley,lavalley,aleckeelingy1zn,Alec Keeling
Apr 25,home,LA Mission,L,9-5,9,5,4,win,20190425_rylx,2,0,0,,,,0,2,,,,,,,0,0,,,2,,4,2019,2018-19,LA Valley,lavalley,aleckeelingy1zn,Alec Keeling
Apr 26,home,West LA,W,8-4,8,4,4,win,20190426_n417,5,1,3,,1,,0,,,,,,,,5,1,,1,,,5,2019,2018-19,LA Valley,lavalley,aleckeelingy1zn,Alec Keeling
