date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,LA Mission,L,11-4,11,4,7,win,20230127_xbyv,3,0,1,,,,0,,1,,,,,1,1,0,1,2,,,4,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Jan 28,home,LA Mission,W,10-4,10,4,6,win,20230128_np72,5,0,1,1,,,1,,,,,,,,2,1,,1,3,0.33,5,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Jan 31,home,Mt. San Antonio,L,8-2,8,2,6,win,20230131_tf7i,3,0,0,,,,0,,,,,,,,0,0,1,3,,,3,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Feb 2,home,Irvine Valley,L,15-3,15,3,12,win,20230202_h483,3,0,0,,,,0,,1,,,,,,0,0,,2,,,3,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Feb 7,home,Citrus,W,11-8,11,8,3,win,20230207_5luo,1,1,1,,,,0,,,1,,,,,1,0,,,,,1,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Feb 9,home,Ohlone,W,7-6,7,6,1,win,20230209_evdb,1,1,0,,,,0,1,1,,,,,,0,0,,,,,2,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Feb 10,home,Ohlone,L,19-7,19,7,12,win,20230210_pjh7,4,0,0,,,,0,,3,,,,,,0,0,,1,,,4,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Feb 16,home,Rio Hondo,L,9-3,9,3,6,win,20230216_c1s2,2,1,2,,,,0,1,,,,,,,2,0,,,,,3,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Feb 17,home,Compton,W,9-5,9,5,4,win,20230217_8tez,4,0,0,,,,0,,2,,,,,,0,0,,,1,,4,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Feb 21,home,Citrus,L,9-2,9,2,7,win,20230221_x04j,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Feb 22,home,Cypress,L,11-5,11,5,6,win,20230222_cge5,2,0,1,,,,0,,1,,,,,,1,0,,,,,2,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Mar 2,home,Mt. San Jacinto,L,18-2,18,2,16,win,20230302_jmmi,1,0,1,,,,0,1,,1,,,,,1,0,,,,,2,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Mar 6,home,Cerro Coso,L,4-1,4,1,3,win,20230306_rpc3,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Mar 9,home,Victor Valley,W,13-2,13,2,11,win,20230309_ycun,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Mar 15,home,Cerro Coso,L,13-8,13,8,5,win,20230315_8gak,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Mar 24,home,San Diego Mesa,W,6-3,6,3,3,win,20230324_blwg,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Mar 28,home,Mt. San Jacinto,L,7-6,7,6,1,win,20230328_wkh5,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Apr 1,home,Mt. San Jacinto,L,3-1,3,1,2,win,20230401_xyap,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Apr 4,home,Chaffey,L,7-5,7,5,2,win,20230404_ffvj,2,0,0,,,,0,1,,,,,,,0,0,1,1,,,3,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
Apr 11,home,Barstow,W,14-1,14,1,13,win,20230411_rqr6,1,1,1,,,,2,,,,,,,,1,0,,,,,1,2023,2022-23,San Bernardino Valley,sanbernardinovalley,davidmelton9y0b,David Melton
