date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,Irvine Valley,L,11-6,11,6,5,win,20200128_xezy,1,0,0,,,,1,1,1,,,,,,0,0,,,,,2,2020,2019-20,San Diego Mesa,sandiegomesa,keltoncastillopm21,Kelton Castillo
Jan 30,home,Irvine Valley,W,10-7,10,7,3,win,20200130_9vly,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,2019-20,San Diego Mesa,sandiegomesa,keltoncastillopm21,Kelton Castillo
Feb 1,home,El Camino,L,11-9,11,9,2,win,20200201_7hxp,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2020,2019-20,San Diego Mesa,sandiegomesa,keltoncastillopm21,Kelton Castillo
Feb 7,home,Allan Hancock,L,13-7,13,7,6,win,20200207_rlt1,2,0,0,,,,0,,,,,,,,0,0,,1,1,1.00,2,2020,2019-20,San Diego Mesa,sandiegomesa,keltoncastillopm21,Kelton Castillo
Feb 8,home,Canyons,L,18-4,18,4,14,win,20200208_vuja,1,0,0,,,,1,,,,,,,,0,0,,,1,,1,2020,2019-20,San Diego Mesa,sandiegomesa,keltoncastillopm21,Kelton Castillo
Feb 11,home,Mt. San Jacinto,W,19-6,19,6,13,win,20200211_aw49,4,1,1,,,,0,1,2,,,,,,1,0,,,1,,5,2020,2019-20,San Diego Mesa,sandiegomesa,keltoncastillopm21,Kelton Castillo
Feb 13,home,Mt. San Jacinto,W,14-7,14,7,7,win,20200213_sirj,4,1,1,,,,0,1,1,,,,,,1,0,,2,,,5,2020,2019-20,San Diego Mesa,sandiegomesa,keltoncastillopm21,Kelton Castillo
Feb 18,home,Glendale,L,9-4,9,4,5,win,20200218_ekgj,1,0,0,,,,0,1,,,,,,,0,0,,,1,,2,2020,2019-20,San Diego Mesa,sandiegomesa,keltoncastillopm21,Kelton Castillo
Feb 22,home,Santa Ana,W,19-6,19,6,13,win,20200222_s24j,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2020,2019-20,San Diego Mesa,sandiegomesa,keltoncastillopm21,Kelton Castillo
Mar 3,home,San Diego City,W,5-4,5,4,1,win,20200303_cwj5,4,0,0,,,,0,,4,,,,,,0,0,,,,,4,2020,2019-20,San Diego Mesa,sandiegomesa,keltoncastillopm21,Kelton Castillo
Mar 7,home,Grossmont,W,9-4,9,4,5,win,20200307_j4c9,4,2,2,1,,,0,,2,,,,,,3,1,,,,,4,2020,2019-20,San Diego Mesa,sandiegomesa,keltoncastillopm21,Kelton Castillo
Mar 9,home,Grossmont,W,15-12,15,12,3,win,20200309_1x8x,4,1,1,1,,,2,1,2,,,,,,2,1,,1,,,5,2020,2019-20,San Diego Mesa,sandiegomesa,keltoncastillopm21,Kelton Castillo
Mar 11,home,Palomar,L,3-1,3,1,2,win,20200311_9y7w,4,0,0,,,,0,,2,,,,,,0,0,,1,1,1.00,4,2020,2019-20,San Diego Mesa,sandiegomesa,keltoncastillopm21,Kelton Castillo
