date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Canada,L,6-4,6,4,2,win,20120203_vrs5,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Mar 3,home,Napa,L,4-3,4,3,1,win,20120303_2emb,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Mar 10,home,Yuba,W,10-3,10,3,7,win,20120310_n3tk,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Mar 22,home,Napa,W,15-8,15,8,7,win,20120322_tuze,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Mar 30,home,Los Medanos,L,12-11,12,11,1,win,20120330_uf1a,4,1,2,1,,,0,1,,,,1,,,3,1,,,2,,6,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Apr 2,home,Laney,L,13-10,13,10,3,win,20120402_65l6,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Apr 5,home,Marin,L,8-7,8,7,1,win,20120405_63ur,0,1,0,,,,0,1,,,,,,,0,0,,,,,1,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Apr 12,home,Mendocino,W,10-3,10,3,7,win,20120412_9mrw,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Apr 21,home,Solano,L,10-7,10,7,3,win,20120421_e2mf,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Apr 24,home,Napa,L,10-4,10,4,6,win,20120424_lduw,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
