date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 6,home,Citrus,L,2-0,2,0,2,win,20160206_6d1k,3,0,1,,,,0,,1,,,,,,1,0,,1,,,3,2016,2015-16,East Los Angeles,eastlosangeles,zackeryrojotv9t,Zackery Rojo
Feb 19,home,Grossmont,L,6-3,6,3,3,win,20160219_rbey,4,1,1,1,,,0,1,1,,,,,,2,1,,2,,,5,2016,2015-16,East Los Angeles,eastlosangeles,zackeryrojotv9t,Zackery Rojo
Feb 20,home,Southwestern,W,3-1,3,1,2,win,20160220_45ko,4,0,1,,,,0,,,,,,,,1,0,,1,1,1.00,4,2016,2015-16,East Los Angeles,eastlosangeles,zackeryrojotv9t,Zackery Rojo
Feb 27,home,Glendale,L,3-0,3,0,3,win,20160227_i0zq,2,0,1,,,,0,,,,,1,,,1,0,,,1,,3,2016,2015-16,East Los Angeles,eastlosangeles,zackeryrojotv9t,Zackery Rojo
Mar 1,home,Glendale,W,4-1,4,1,3,win,20160301_4ohs,2,0,0,,,,1,1,2,,,,1,,0,0,,,1,,4,2016,2015-16,East Los Angeles,eastlosangeles,zackeryrojotv9t,Zackery Rojo
Mar 4,home,Santa Barbara,W,7-1,7,1,6,win,20160304_znyw,3,1,0,,,,0,1,3,,,,,,0,0,,,,,4,2016,2015-16,East Los Angeles,eastlosangeles,zackeryrojotv9t,Zackery Rojo
Mar 8,home,El Camino,W,6-4,6,4,2,win,20160308_l3ge,2,1,0,,,,0,1,2,,,,,1,0,0,,1,,,4,2016,2015-16,East Los Angeles,eastlosangeles,zackeryrojotv9t,Zackery Rojo
Mar 10,home,El Camino,L,5-3,5,3,2,win,20160310_jd2w,4,0,2,,,,0,,,,1,,,,2,0,,1,1,1.00,4,2016,2015-16,East Los Angeles,eastlosangeles,zackeryrojotv9t,Zackery Rojo
Mar 19,home,LA Harbor,W,11-4,11,4,7,win,20160319_atlt,5,2,2,1,,,0,,,,,,,,3,1,,,3,,5,2016,2015-16,East Los Angeles,eastlosangeles,zackeryrojotv9t,Zackery Rojo
Mar 22,home,Allan Hancock,L,10-9,10,9,1,win,20160322_5b2l,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2016,2015-16,East Los Angeles,eastlosangeles,zackeryrojotv9t,Zackery Rojo
Mar 31,home,Cerritos,L,16-6,16,6,10,win,20160331_kykx,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2016,2015-16,East Los Angeles,eastlosangeles,zackeryrojotv9t,Zackery Rojo
