date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 8,home,Hartnell,W,7-3,7,3,4,win,20140208_2uh8,1,1,1,,,,0,1,,,,,,,1,0,,,,,2,2014,2013-14,Golden West,goldenwest,douglasralston2vm4,Douglas Ralston
Feb 9,home,Sequoias,L,6-5,6,5,1,win,20140209_0gm6,2,0,0,,,,0,,1,,,,,,0,0,,,1,,2,2014,2013-14,Golden West,goldenwest,douglasralston2vm4,Douglas Ralston
Feb 15,home,LA Harbor,L,3-0,3,0,3,win,20140215_z7v4,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2014,2013-14,Golden West,goldenwest,douglasralston2vm4,Douglas Ralston
Feb 27,home,Fullerton,W,3-2,3,2,1,win,20140227_yq8l,4,0,1,,,,0,,,,,,,,1,0,,2,1,2.00,4,2014,2013-14,Golden West,goldenwest,douglasralston2vm4,Douglas Ralston
Mar 3,home,Riverside,L,9-3,9,3,6,win,20140303_b1wv,1,0,0,,,,1,,1,,,1,,1,0,0,,1,,,3,2014,2013-14,Golden West,goldenwest,douglasralston2vm4,Douglas Ralston
Mar 11,home,Santa Ana,L,14-2,14,2,12,win,20140311_pho4,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2014,2013-14,Golden West,goldenwest,douglasralston2vm4,Douglas Ralston
Mar 18,home,Fullerton,L,13-2,13,2,11,win,20140318_bcpe,0,0,0,,,,0,,,,,1,,,0,0,,,,,1,2014,2013-14,Golden West,goldenwest,douglasralston2vm4,Douglas Ralston
Mar 25,home,Riverside,L,6-1,6,1,5,win,20140325_k8sj,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2014,2013-14,Golden West,goldenwest,douglasralston2vm4,Douglas Ralston
Mar 28,home,Saddleback,W,6-5,6,5,1,win,20140328_yvc1,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,Golden West,goldenwest,douglasralston2vm4,Douglas Ralston
Apr 11,home,Santa Ana,L,15-5,15,5,10,win,20140411_1nd9,3,0,0,,,,0,1,,,,,,,0,0,,,3,,4,2014,2013-14,Golden West,goldenwest,douglasralston2vm4,Douglas Ralston
Apr 22,home,Orange Coast,L,8-1,8,1,7,win,20140422_bmud,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2014,2013-14,Golden West,goldenwest,douglasralston2vm4,Douglas Ralston
Apr 24,home,Orange Coast,L,8-3,8,3,5,win,20140424_hlkp,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2014,2013-14,Golden West,goldenwest,douglasralston2vm4,Douglas Ralston
