date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 1,home,Santa Barbara,W,6-3,6,3,3,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Feb 2,home,Santa Barbara,L,3-2,3,2,1,win,20130202_ehz5,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Feb 2,home,Santa Barbara,W,4-3,4,3,1,win,20130202_nwju,2,0,0,,,,0,,1,,,,,,0,0,,,1,,2,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Feb 5,home,Marin,L,5-0,5,0,5,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Feb 7,home,Laney,L,2-1,2,1,1,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Feb 10,home,Feather River,W,10-3,10,3,7,win,20130210_pmkd,3,0,1,,,,0,,1,,,,,,1,0,,,1,,3,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Feb 12,home,Modesto,W,4-3,4,3,1,win,20130212_21d1,2,0,0,,,,0,1,1,,,,,,0,0,,1,,,3,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Feb 14,home,Modesto,L,9-3,9,3,6,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Feb 15,home,Modesto,L,11-2,11,2,9,win,20130215_hzo8,2,0,0,,,,0,,1,,,,,,0,0,,,1,,2,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Feb 19,home,San Joaquin  Delta,L,4-3,4,3,1,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Feb 21,home,San Joaquin  Delta,L,4-2,4,2,2,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Feb 23,home,San Joaquin  Delta,L,8-7,8,7,1,win,,,,,,,,,,,,,,,,,,,,,,,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Feb 26,home,Ohlone,L,8-4,8,4,4,win,20130226_8wxt,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Feb 28,home,Monterey,W,11-1,11,1,10,win,20130228_456q,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Mar 5,home,Skyline,L,7-2,7,2,5,win,20130305_qqj7,4,0,1,,,,0,,,1,,,,,1,0,,1,1,1.00,4,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Mar 7,home,Hartnell,L,5-3,5,3,2,win,20130307_40bk,3,2,1,,,,0,,,1,,1,,,1,0,,1,1,1.00,4,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Mar 9,home,De Anza,L,6-3,6,3,3,win,20130309_y47a,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Mar 14,home,Canada,L,3-1,3,1,2,win,20130314_a72c,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Mar 16,home,Gavilan,L,5-4,5,4,1,win,20130316_soev,4,1,2,,,,0,,,,,,,,2,0,,1,1,1.00,4,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Mar 19,home,Chabot,L,8-4,8,4,4,win,20130319_l324,0,0,0,,,,1,,,,,,1,,0,0,,,1,,1,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Mar 21,home,San Mateo,W,6-5,6,5,1,win,20130321_lyme,2,0,0,,,,1,1,1,,,,1,,0,0,,1,1,1.00,4,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
Mar 23,home,Skyline,W,12-3,12,3,9,win,20130323_3s16,4,1,1,,,,1,,,,,,1,,1,0,,1,3,0.33,5,2013,,Cabrillo,cabrillo,stevennakahama9jnf,Steven Nakahama
