date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Mar 12,home,Yuba,W,6-0,6,0,6,win,20180312_7qgf,5,2,2,,,,0,,,,,,,,2,0,,1,2,0.50,5,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
Mar 24,home,Diablo Valley,W,22-12,22,12,10,win,20180324_sl9v,6,2,2,1,,,2,,1,,,,,1,3,1,,1,3,0.33,7,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
Mar 26,home,Diablo Valley,L,6-4,6,4,2,win,20180326_hzra,4,1,2,1,,,1,,2,1,,,,,3,1,,,,,4,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
Mar 27,home,Cosumnes River,W,12-10,12,10,2,win,20180327_brzv,6,3,3,,2,,2,,,,,,,,7,2,,2,1,2.00,6,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
Mar 29,home,Cosumnes River,L,5-4,5,4,1,win,20180329_xd56,4,1,2,,,1,2,1,,,,,,,5,1,,,2,,5,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
Mar 30,home,Cosumnes River,W,6-3,6,3,3,win,20180330_88ng,5,0,2,,,,1,,,,,,,,2,0,,1,2,0.50,5,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
Apr 3,home,San Joaquin Delta,L,15-6,15,6,9,win,20180403_sn5g,3,0,0,,,,0,,,,,,,,0,0,,,2,,3,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
Apr 5,home,San Joaquin Delta,L,12-11,12,11,1,win,20180405_t3dc,5,2,2,,,1,3,,1,1,,,,,5,1,1,2,,,5,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
Apr 8,home,San Joaquin Delta,W,3-1,3,1,2,win,20180408_gsbh,4,1,2,,,,0,,1,,1,,,,2,0,,1,,,4,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
Apr 10,home,Sacramento City,L,5-2,5,2,3,win,20180410_8ry0,4,0,0,,,,0,,2,,,,,,0,0,,2,,,4,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
Apr 12,home,Sacramento City,W,6-5,6,5,1,win,20180412_1v7d,1,1,1,,,,0,,,,,,,,1,0,,,,,1,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
Apr 26,home,Santa Rosa,W,3-1,3,1,2,win,20180426_ezqn,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
Apr 27,home,Santa Rosa,W,5-4,5,4,1,win,20180427_gfup,3,0,1,,,,1,,,,,,1,1,1,0,,1,3,0.33,5,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
May 4,home,Butte,W,2-0,2,0,2,win,20180504_bkco,3,1,0,,,,0,1,,,1,,,,0,0,,,2,,4,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
May 5,home,Butte,L,4-1,4,1,3,win,20180505_jx01,3,0,0,,,,0,1,,,1,,,,0,0,,2,1,2.00,4,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
May 5,home,Butte,W,15-4,15,4,11,win,20180505_99ls,6,2,3,,,,3,,,,,,,,3,0,,,2,,6,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
May 11,home,Mission,W,19-10,19,10,9,win,20180511_y0wn,5,2,1,,,,0,1,,,,,,,1,0,,1,3,0.33,6,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
May 12,home,Mission,W,8-6,8,6,2,win,20180512_hm3j,5,2,3,1,,,0,,,,,,,,4,1,,2,,,5,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
May 18,home,Sacramento City,W,14-3,14,3,11,win,20180518_vy8l,5,0,1,,,,1,,,,,,,,1,0,,1,3,0.33,5,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
May 19,home,Sacramento City,L,4-1,4,1,3,win,20180519_iukm,4,1,0,,,,0,,,,,,,,0,0,,2,1,2.00,4,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
May 20,home,Sacramento City,L,2-1,2,1,1,win,20180520_i5cx,5,0,2,,,,0,,1,,,,,,2,0,,,1,,5,2018,,Sierra,sierra,harutonakanoapxh,Haruto Nakano
