date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Shasta,W,20-6,20,6,14,win,20230127_ilym,2,3,0,,,,0,1,1,3,,,,,0,0,,,,,3,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Jan 28,home,Shasta,L,13-11,13,11,2,win,20230128_7lyy,4,0,0,,,,0,,1,,,,,,0,0,,2,1,2.00,4,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Jan 31,home,Shasta,W,17-5,17,5,12,win,20230131_xuiq,1,0,0,,,,0,1,,,,,,,0,0,,,1,,2,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Feb 2,home,Canyons,W,8-3,8,3,5,win,20230202_n51w,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Feb 3,home,Canyons,L,8-2,8,2,6,win,20230203_35te,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Feb 6,home,Mission,W,13-8,13,8,5,win,20230206_17p2,3,1,1,,,,2,,1,1,,,,,1,0,,,1,,3,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Feb 10,home,Sierra,L,9-2,9,2,7,win,20230210_egbn,3,0,2,,,,1,,,1,,,,,2,0,,1,,,3,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Feb 11,home,Laney,W,13-4,13,4,9,win,20230211_uwzf,4,3,1,,,,0,1,,,,,,,1,0,,,1,,5,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Feb 14,home,Mission,W,10-2,10,2,8,win,20230214_9s0t,4,2,3,1,,,2,,1,,,,,,4,1,,,,,4,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Feb 16,home,Merced,L,4-3,4,3,1,win,20230216_gp6t,3,0,1,,,,0,,1,,1,,,,1,0,,,1,,3,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Feb 18,home,Merced,W,24-15,24,15,9,win,20230218_ggik,2,0,0,,,,0,,,,,,,,0,0,,,2,,2,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Feb 25,home,Mendocino,W,5-2,5,2,3,win,20230225_eyiu,3,0,0,,,,0,,,,,,,,0,0,,1,2,0.50,3,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Mar 1,home,Fresno City,W,7-6,7,6,1,win,20230301_xqr2,3,1,2,1,,,0,1,1,1,,,,,3,1,,,,,4,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Mar 2,home,Fresno City,L,11-2,11,2,9,win,20230302_ln9t,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,,3,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Mar 7,home,Santa Rosa,L,14-4,14,4,10,win,20230307_nygc,3,0,1,,,,1,1,2,,,,,,1,0,,,,,4,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Mar 8,home,Santa Rosa,L,16-9,16,9,7,win,20230308_8wd0,2,0,1,,,,0,,1,,,,,,1,0,,,,,2,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Mar 11,home,Santa Rosa,L,9-3,9,3,6,win,20230311_q7ku,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Mar 15,home,San Joaquin Delta,L,14-2,14,2,12,win,20230315_l9db,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Mar 30,home,Sierra,L,9-6,9,6,3,win,20230330_ey1f,2,1,0,,,,0,,2,,,1,,,0,0,,,,,3,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
Mar 31,home,Sierra,L,8-6,8,6,2,win,20230331_kkq6,2,0,1,,,,0,,,,,,,,1,0,,1,,,2,2023,2022-23,Cosumnes River,cosumnesriver,ethanwalkergctx,Ethan Walker
