date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Oxnard,W,12-2,12,2,10,win,20230127_au6e,4,0,0,,,,0,,2,,,,,,0,0,,,2,,4,2023,2022-23,LA Valley,lavalley,elvisparksv0s,Elvis Park
Jan 31,home,Rio Hondo,L,4-3,4,3,1,win,20230131_lyq2,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,LA Valley,lavalley,elvisparksv0s,Elvis Park
Feb 2,home,Pasadena City,W,5-4,5,4,1,win,20230202_opfx,3,0,0,,,,0,,2,,,,,1,0,0,,2,,,4,2023,2022-23,LA Valley,lavalley,elvisparksv0s,Elvis Park
Feb 4,home,Long Beach,W,11-10,11,10,1,win,20230204_ypnv,2,1,2,1,,,1,,,,,,,,3,1,,,,,2,2023,2022-23,LA Valley,lavalley,elvisparksv0s,Elvis Park
Feb 9,home,Folsom Lake,L,9-3,9,3,6,win,20230209_4bhr,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2023,2022-23,LA Valley,lavalley,elvisparksv0s,Elvis Park
Feb 10,home,Folsom Lake,L,12-4,12,4,8,win,20230210_v76t,2,0,0,,,,0,,,,,,,,0,0,,2,,,2,2023,2022-23,LA Valley,lavalley,elvisparksv0s,Elvis Park
Feb 11,home,Folsom Lake,L,19-2,19,2,17,win,20230211_auh5,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2023,2022-23,LA Valley,lavalley,elvisparksv0s,Elvis Park
Feb 18,home,LA Harbor,W,5-4,5,4,1,win,20230218_agfm,3,0,1,,,,0,1,,,1,,,,1,0,,,2,,4,2023,2022-23,LA Valley,lavalley,elvisparksv0s,Elvis Park
Feb 23,home,Palomar,W,7-1,7,1,6,win,20230223_kljb,3,1,1,,,1,1,,2,,,,,1,4,1,,1,,,4,2023,2022-23,LA Valley,lavalley,elvisparksv0s,Elvis Park
Feb 28,home,Irvine Valley,L,5-2,5,2,3,win,20230228_926w,4,0,1,,,,0,,,,,,,,1,0,,1,2,0.50,4,2023,2022-23,LA Valley,lavalley,elvisparksv0s,Elvis Park
Mar 2,home,Irvine Valley,W,7-6,7,6,1,win,20230302_lm2j,5,0,4,1,,,2,1,,1,,,,,5,1,,1,,,6,2023,2022-23,LA Valley,lavalley,elvisparksv0s,Elvis Park
Mar 7,home,West LA,W,8-0,8,0,8,win,20230307_36i4,3,0,0,,,,1,1,1,,,,,,0,0,,2,,,4,2023,2022-23,LA Valley,lavalley,elvisparksv0s,Elvis Park
Mar 9,home,West LA,W,10-3,10,3,7,win,20230309_uk9l,3,1,0,,,,0,,,,,1,,,0,0,,2,1,2.00,4,2023,2022-23,LA Valley,lavalley,elvisparksv0s,Elvis Park
Mar 11,home,West LA,W,8-1,8,1,7,win,20230311_au7f,3,0,2,,,,1,1,,,,1,,,2,0,,,1,,5,2023,2022-23,LA Valley,lavalley,elvisparksv0s,Elvis Park
