date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Chaffey,L,12-4,12,4,8,win,20230127_lwuy,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Citrus,citrus,danielriosiljv,Daniel Rios
Jan 28,home,Pasadena City,L,12-3,12,3,9,win,20230128_rf85,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Citrus,citrus,danielriosiljv,Daniel Rios
Feb 2,home,Ventura,W,20-10,20,10,10,win,20230202_09u5,1,1,1,,,,0,,,,,,,,1,0,,,,,1,2023,2022-23,Citrus,citrus,danielriosiljv,Daniel Rios
Feb 4,home,Ventura,L,17-11,17,11,6,win,20230204_je25,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2023,2022-23,Citrus,citrus,danielriosiljv,Daniel Rios
Feb 10,home,Victor Valley,W,10-6,10,6,4,win,20230210_7adu,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Citrus,citrus,danielriosiljv,Daniel Rios
Feb 11,home,Victor Valley,L,3-2,3,2,1,win,20230211_p19l,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2023,2022-23,Citrus,citrus,danielriosiljv,Daniel Rios
Feb 21,home,San Bernardino Valley,W,9-2,9,2,7,win,20230221_x04j,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2023,2022-23,Citrus,citrus,danielriosiljv,Daniel Rios
Feb 26,home,Cypress,L,2-1,2,1,1,win,20230226_w88g,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2023,2022-23,Citrus,citrus,danielriosiljv,Daniel Rios
Mar 2,home,Golden West,L,12-4,12,4,8,win,20230302_rc57,1,0,0,,,,1,,,,,,1,,0,0,,1,1,1.00,2,2023,2022-23,Citrus,citrus,danielriosiljv,Daniel Rios
Mar 4,home,Mt. San Jacinto,L,11-2,11,2,9,win,20230304_vnh9,4,0,1,,,,2,,,,,,,,1,0,,2,1,2.00,4,2023,2022-23,Citrus,citrus,danielriosiljv,Daniel Rios
Mar 7,home,LA Mission,L,10-3,10,3,7,win,20230307_we2x,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2023,2022-23,Citrus,citrus,danielriosiljv,Daniel Rios
Mar 9,home,LA Mission,L,7-3,7,3,4,win,20230309_ikd8,2,0,0,,,,0,,,,,,,,0,0,,2,,,2,2023,2022-23,Citrus,citrus,danielriosiljv,Daniel Rios
Mar 18,home,Antelope Valley,L,7-5,7,5,2,win,20230318_83y5,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,Citrus,citrus,danielriosiljv,Daniel Rios
Mar 24,home,LA Valley,L,17-2,17,2,15,win,20230324_alo5,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2023,2022-23,Citrus,citrus,danielriosiljv,Daniel Rios
Apr 6,home,Mt. San Antonio,L,19-7,19,7,12,win,20230406_6tm1,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2023,2022-23,Citrus,citrus,danielriosiljv,Daniel Rios
Apr 11,home,Glendale,L,12-6,12,6,6,win,20230411_2ipu,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2023,2022-23,Citrus,citrus,danielriosiljv,Daniel Rios
