date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Compton,W,28-5,28,5,23,win,20220127_mjbd,3,1,1,,,,0,1,2,,,,,,1,0,,,,,4,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Jan 29,home,San Diego Mesa,W,5-0,5,0,5,win,20220129_z2f2,3,0,0,,,,1,,1,,,,1,,0,0,,,2,,4,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Feb 1,home,San Diego Mesa,W,11-2,11,2,9,win,20220201_0mub,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Feb 3,home,East Los Angeles,W,9-4,9,4,5,win,20220203_naa8,5,0,1,,,,0,,1,,,,,,1,0,,1,2,0.50,5,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Feb 5,home,Oxnard,W,17-3,17,3,14,win,20220205_hmfi,2,0,1,1,,,0,,,,,,,,2,1,,,,,2,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Feb 8,home,Cerritos,W,13-4,13,4,9,win,20220208_u8j4,1,0,0,,,,0,1,,,,,,,0,0,,,1,,2,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Feb 11,home,Citrus,W,15-7,15,7,8,win,20220211_i8ek,1,1,1,1,,,0,,,,,,,,2,1,,,,,1,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Feb 12,home,Ventura,W,14-2,14,2,12,win,20220212_r92e,2,1,1,,,,4,,1,,,,2,,1,0,,,2,,4,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Feb 17,home,Canyons,W,5-1,5,1,4,win,20220217_r4mr,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Feb 19,home,Oxnard,W,3-1,3,1,2,win,20220219_nlqo,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Feb 22,home,Canyons,W,19-8,19,8,11,win,20220222_3p1c,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Feb 25,home,Sierra,W,2-1,2,1,1,win,20220225_b5yq,1,0,1,,,,0,,,1,,,,,1,0,,,,,1,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Mar 1,home,Glendale,W,15-13,15,13,2,win,20220301_r95f,1,3,1,,,,2,2,,,,1,1,,1,0,,,1,,5,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Mar 3,home,Glendale,W,18-7,18,7,11,win,20220303_5ls2,5,4,2,1,,,2,1,1,,,,,,3,1,,,1,,6,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Mar 8,home,Cypress,L,11-5,11,5,6,win,20220308_90y1,3,0,0,,,,0,,,,,,,,0,0,,1,2,0.50,3,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Mar 12,home,Cypress,W,25-5,25,5,20,win,20220312_1a4e,5,3,3,1,,,0,2,1,,,,,,4,1,,,1,,7,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Mar 15,home,Riverside,W,10-7,10,7,3,win,20220315_18di,3,1,0,,,,0,1,1,,,1,,,0,0,,1,1,1.00,5,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Mar 19,home,Riverside,L,14-3,14,3,11,win,20220319_mutp,3,0,1,,,,0,1,,,,,,,1,0,,1,1,1.00,4,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Mar 22,home,Golden West,W,8-6,8,6,2,win,20220322_ort8,4,2,1,,,,0,,,,,,,,1,0,,,2,,4,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Mar 24,home,Golden West,W,12-7,12,7,5,win,20220324_w658,3,3,1,,,,0,1,,,,1,,,1,0,,,2,,5,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Mar 25,home,Golden West,W,5-4,5,4,1,win,20220325_qyq2,3,1,1,1,,,0,1,1,,,,,,2,1,,,1,,4,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Mar 29,home,Saddleback,W,5-4,5,4,1,win,20220329_eqpy,3,0,0,,,,0,,1,,,1,,,0,0,,,2,,4,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Mar 31,home,Saddleback,L,7-4,7,4,3,win,20220331_wkbz,3,0,0,,,,0,1,1,,,,,,0,0,,1,1,1.00,4,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Apr 2,home,Saddleback,L,5-4,5,4,1,win,20220402_1qv7,4,1,2,,,,0,,,,,,,,2,0,,1,1,1.00,4,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Apr 5,home,Fullerton,W,12-0,12,0,12,win,20220405_skv8,4,2,2,,,1,3,,,,,1,,,5,1,1,1,1,1.00,5,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Apr 7,home,Fullerton,W,11-0,11,0,11,win,20220407_nd5x,2,3,2,,,,1,2,,,,,,,2,0,,,,,4,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Apr 8,home,Fullerton,W,12-0,12,0,12,win,20220408_5hrd,4,1,2,,,,0,1,2,1,,,,,2,0,,,,,5,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Apr 12,home,Long Beach,W,7-6,7,6,1,win,20220412_khb8,4,0,0,,,,0,,3,,,,,,0,0,,,1,,4,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Apr 13,home,Long Beach,L,7-4,7,4,3,win,20220413_bs8w,3,0,1,,,,1,,1,,,,,,1,0,,,1,,3,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Apr 19,home,Irvine Valley,W,5-4,5,4,1,win,20220419_2v5h,2,0,0,,,,0,1,,,,1,,,0,0,,,,,4,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Apr 21,home,Irvine Valley,W,8-2,8,2,6,win,20220421_hv4a,5,1,2,,,,0,,1,,,,,,2,0,,1,1,1.00,5,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Apr 23,home,Irvine Valley,L,3-2,3,2,1,win,20220423_ajkf,3,0,0,,,,0,,2,,,,,1,0,0,,2,,,4,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Apr 26,home,Orange Coast,L,17-8,17,8,9,win,20220426_dvbz,4,0,1,,,,1,,2,,,,1,,1,0,,,2,,5,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Apr 28,home,Orange Coast,W,6-4,6,4,2,win,20220428_4mrb,4,1,1,,,1,2,,,,,,,,4,1,,1,2,0.50,4,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
Apr 29,home,Orange Coast,W,5-3,5,3,2,win,20220429_216n,3,0,0,,,,1,,1,,,,,1,0,0,,3,,,4,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
May 6,home,Santa Barbara,W,5-4,5,4,1,win,20220506_pfa3,5,1,2,,,,1,,2,,,,,,2,0,,,1,,5,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
May 7,home,Santa Barbara,W,19-4,19,4,15,win,20220507_ujet,6,1,2,,,1,2,,4,,,,,,5,1,,,,,6,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
May 13,home,Palomar,L,10-9,10,9,1,win,20220513_2q8h,3,1,0,,,,1,1,1,,,,,1,0,0,,1,2,0.50,5,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
May 14,home,Palomar,W,13-9,13,9,4,win,20220514_82cm,3,2,1,,,,0,,1,,,1,,1,1,0,,2,,,5,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
May 15,home,Palomar,L,17-9,17,9,8,win,20220515_wyrt,4,1,0,,,,0,1,2,,,,,,0,0,,1,1,1.00,5,2022,2021-22,Santa Ana,santaana,brockdenbosje8,Brock Denbo
