date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Merced,W,4-2,4,2,2,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Jan 30,home,Reedley,W,9-0,9,0,9,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Jan 31,home,Sierra,W,17-6,17,6,11,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Feb 3,home,Contra Costa,W,9-6,9,6,3,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Feb 5,home,Mission,W,12-4,12,4,8,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Feb 13,home,Sacramento City,L,3-2,3,2,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Feb 14,home,Sacramento City,W,12-4,12,4,8,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Feb 15,home,Mission,W,10-6,10,6,4,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Feb 18,home,Contra Costa,W,7-4,7,4,3,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Feb 19,home,Laney,L,8-3,8,3,5,win,20150219_4t76,2,0,1,,,,0,,,,,,,,1,0,,,1,,2,2015,,Canada,canada,justinfinknmlg,Justin Fink
Feb 24,home,Cabrillo,L,3-2,3,2,1,win,20150224_yj32,4,0,0,,,,0,,,,,,,,0,0,1,1,1,1.00,4,2015,,Canada,canada,justinfinknmlg,Justin Fink
Feb 26,home,San Francisco,W,5-0,5,0,5,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Mar 3,home,Gavilan,L,8-0,8,0,8,win,20150303_51h4,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2015,,Canada,canada,justinfinknmlg,Justin Fink
Mar 5,home,Monterey,W,7-1,7,1,6,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Mar 7,home,Hartnell,W,9-1,9,1,8,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Mar 10,home,West Valley,L,8-1,8,1,7,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Mar 12,home,Ohlone,L,6-4,6,4,2,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Mar 14,home,Skyline,W,8-1,8,1,7,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Mar 17,home,San Mateo,L,6-5,6,5,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Mar 19,home,Hartnell,L,5-4,5,4,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Mar 20,home,Gavilan,L,8-7,8,7,1,win,20150320_ftp4,2,0,1,,,,0,,,,,,,,1,0,,,1,,2,2015,,Canada,canada,justinfinknmlg,Justin Fink
Mar 24,home,Skyline,W,3-0,3,0,3,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Mar 26,home,Ohlone,L,2-0,2,0,2,win,20150326_328r,2,0,0,,,,0,,,,,1,,,0,0,,,2,,3,2015,,Canada,canada,justinfinknmlg,Justin Fink
Mar 28,home,Chabot,L,10-3,10,3,7,win,20150328_n3us,2,0,0,,,,0,,,,,,,,0,0,,,2,,2,2015,,Canada,canada,justinfinknmlg,Justin Fink
Mar 31,home,De Anza,L,1-0,1,0,1,win,20150331_q14r,4,0,1,1,,,0,,2,,,,,,2,1,,,1,,4,2015,,Canada,canada,justinfinknmlg,Justin Fink
Apr 2,home,Cabrillo,W,4-2,4,2,2,win,20150402_nd53,5,0,2,1,,,1,,,,,,,,3,1,,,3,,5,2015,,Canada,canada,justinfinknmlg,Justin Fink
Apr 4,home,Monterey,L,8-4,8,4,4,win,20150404_edkv,5,0,0,,,,0,,4,,,,,,0,0,,,,,5,2015,,Canada,canada,justinfinknmlg,Justin Fink
Apr 8,home,Mission,L,13-4,13,4,9,win,20150408_y5kx,5,0,1,,,,0,,2,,,,,,1,0,,,2,,5,2015,,Canada,canada,justinfinknmlg,Justin Fink
Apr 9,home,Skyline,W,3-2,3,2,1,win,20150409_wear,4,0,0,,,,0,1,1,,,,,,0,0,1,2,1,2.00,5,2015,,Canada,canada,justinfinknmlg,Justin Fink
Apr 11,home,Cabrillo,W,6-3,6,3,3,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Apr 14,home,Gavilan,L,10-5,10,5,5,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Apr 16,home,Hartnell,W,6-2,6,2,4,win,,,,,,,,,,,,,,,,,,,,,,,2015,,Canada,canada,justinfinknmlg,Justin Fink
Apr 21,home,Monterey,L,5-2,5,2,3,win,20150421_a2v7,2,0,1,1,,,1,,,,,,,,2,1,,1,,,2,2015,,Canada,canada,justinfinknmlg,Justin Fink
Apr 23,home,Ohlone,L,12-2,12,2,10,win,20150423_erb7,3,0,0,,,,0,1,1,,,,,,0,0,,1,1,1.00,4,2015,,Canada,canada,justinfinknmlg,Justin Fink
