date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Cypress,L,7-1,7,1,6,win,20170127_9uig,2,0,0,,,,0,1,1,,,,,,0,0,,1,,,3,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
Jan 28,home,Cypress,L,5-4,5,4,1,win,20170128_91dy,1,0,1,,,,1,,,,,,,,1,0,,,,,1,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
Jan 29,home,Allan Hancock,W,10-2,10,2,8,win,20170129_vnk2,3,2,1,,,,0,1,,,,,,,1,0,,1,1,1.00,4,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
Jan 31,home,Marin,L,9-4,9,4,5,win,20170131_0n24,3,1,1,,,,1,1,1,,,,,,1,0,,,1,,4,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
Feb 1,home,Laney,W,6-3,6,3,3,win,20170201_lri8,3,0,1,1,,,1,,1,,,,,1,2,1,,1,1,1.00,4,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
Feb 11,home,West Valley,W,2-0,2,0,2,win,20170211_3wn3,4,0,2,,,,0,,,,,,,,2,0,,1,1,1.00,4,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
Feb 12,home,Feather River,W,5-3,5,3,2,win,20170212_0hij,4,0,2,,,,0,,1,,,,,,2,0,,1,,,4,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
Feb 12,home,Feather River,W,8-7,8,7,1,win,20170212_xygv,2,1,2,1,,,2,,,,,,,,3,1,,,,,2,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
Feb 14,home,San Joaquin Delta,L,8-3,8,3,5,win,20170214_ig2o,5,0,1,,,,0,,1,,,,,,1,0,,1,2,0.50,5,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
Feb 15,home,San Joaquin Delta,W,2-0,2,0,2,win,20170215_hzpj,3,1,2,,,,0,,,,,1,,,2,0,,1,,,4,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
Feb 18,home,San Joaquin Delta,L,8-5,8,5,3,win,20170218_ow2c,4,1,1,,,,0,,,,,,,,1,0,,1,2,0.50,4,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
Mar 16,home,Modesto,W,5-4,5,4,1,win,20170316_c8kr,2,0,0,,,,0,,,,,,,,0,0,,1,1,1.00,2,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
Apr 22,home,Canada,W,3-2,3,2,1,win,20170422_p8ct,4,0,0,,,,0,,,,1,,,,0,0,,3,1,3.00,4,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
Apr 25,home,Ohlone,L,3-0,3,0,3,win,20170425_cge3,3,0,0,,,,0,,,,,,,,0,0,,1,2,0.50,3,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
Apr 27,home,Hartnell,W,1-0,1,0,1,win,20170427_2fh9,3,0,0,,,,0,,,,,,,,0,0,,2,1,2.00,3,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
Apr 28,home,Skyline,L,7-6,7,6,1,win,20170428_88rd,4,0,1,1,,,1,,1,,1,,,,2,1,,,2,,4,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
May 5,home,Merced,W,7-4,7,4,3,win,20170505_nnp4,4,0,0,,,,0,,,,,1,,,0,0,,2,2,1.00,5,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
May 6,home,Merced,W,9-5,9,5,4,win,20170506_kp5q,3,2,1,,,,0,,,,,1,,1,1,0,,2,1,2.00,5,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
May 12,home,Ohlone,L,5-4,5,4,1,win,20170512_dunf,4,0,3,1,,,0,,,,,,,,4,1,,,1,,4,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
May 13,home,Ohlone,L,8-4,8,4,4,win,20170513_zfzt,5,0,1,,,,0,,,,,,,,1,0,,3,1,3.00,5,2017,,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody
