date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 25,home,Citrus,W,14-1,14,1,13,win,20200125_69o1,4,1,1,,,,0,,1,,,1,,,1,0,,1,1,1.00,5,2020,,East Los Angeles,eastlosangeles,davianvaldiviativy,Davian Valdivia
Jan 31,home,Ohlone,L,9-3,9,3,6,win,20200131_9xdx,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2020,,East Los Angeles,eastlosangeles,davianvaldiviativy,Davian Valdivia
Feb 1,home,Desert,L,14-6,14,6,8,win,20200201_m8x1,1,1,1,1,,,0,,,,,,,,2,1,,,,,1,2020,,East Los Angeles,eastlosangeles,davianvaldiviativy,Davian Valdivia
Feb 6,home,Citrus,L,12-2,12,2,10,win,20200206_0091,4,0,1,,,,0,,1,,,,,,1,0,,1,1,1.00,4,2020,,East Los Angeles,eastlosangeles,davianvaldiviativy,Davian Valdivia
Feb 8,home,Riverside,L,11-0,11,0,11,win,20200208_xz7g,3,0,0,,,,0,1,2,,,,,,0,0,,1,,,4,2020,,East Los Angeles,eastlosangeles,davianvaldiviativy,Davian Valdivia
Feb 13,home,Santa Barbara,L,11-0,11,0,11,win,20200213_thum,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2020,,East Los Angeles,eastlosangeles,davianvaldiviativy,Davian Valdivia
Feb 15,home,Southwestern,L,9-2,9,2,7,win,20200215_8en7,3,0,1,,,,0,,1,,,,,,1,0,,,1,,3,2020,,East Los Angeles,eastlosangeles,davianvaldiviativy,Davian Valdivia
Feb 20,home,Cerritos,L,3-2,3,2,1,win,20200220_u4jl,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2020,,East Los Angeles,eastlosangeles,davianvaldiviativy,Davian Valdivia
Feb 21,home,Cerritos,L,3-1,3,1,2,win,20200221_s44g,4,0,2,,,,0,,1,,,,,,2,0,,1,,,4,2020,,East Los Angeles,eastlosangeles,davianvaldiviativy,Davian Valdivia
Feb 25,home,LA Harbor,L,3-1,3,1,2,win,20200225_wz0w,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2020,,East Los Angeles,eastlosangeles,davianvaldiviativy,Davian Valdivia
Feb 27,home,LA Harbor,L,10-9,10,9,1,win,20200227_l3ra,2,0,0,,,,1,,1,,,,1,,0,0,,1,1,1.00,3,2020,,East Los Angeles,eastlosangeles,davianvaldiviativy,Davian Valdivia
Mar 3,home,Moorpark,L,5-4,5,4,1,win,20200303_6pob,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2020,,East Los Angeles,eastlosangeles,davianvaldiviativy,Davian Valdivia
Mar 9,home,El Camino,L,4-3,4,3,1,win,20200309_q2jd,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2020,,East Los Angeles,eastlosangeles,davianvaldiviativy,Davian Valdivia
