date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 5,home,Imperial Valley,W,18-7,18,7,11,win,20150205_gn8z,3,0,0,,,,2,,1,,,,2,,0,0,,,3,,5,2015,2014-15,Santa Ana,santaana,manuelseguram3t6,Manuel Segura
Feb 12,home,San Diego Mesa,L,8-4,8,4,4,win,20150212_mfog,2,0,0,,,,0,1,1,,,,,,0,0,,1,,,3,2015,2014-15,Santa Ana,santaana,manuelseguram3t6,Manuel Segura
Feb 17,home,Cerritos,W,7-2,7,2,5,win,20150217_r7yr,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2015,2014-15,Santa Ana,santaana,manuelseguram3t6,Manuel Segura
Feb 19,home,Glendale,L,9-8,9,8,1,win,20150219_feqd,4,0,0,,,,0,,1,,,,,,0,0,,,3,,4,2015,2014-15,Santa Ana,santaana,manuelseguram3t6,Manuel Segura
Mar 3,home,Riverside,L,6-3,6,3,3,win,20150303_rhpf,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2015,2014-15,Santa Ana,santaana,manuelseguram3t6,Manuel Segura
Mar 5,home,Fullerton,L,9-1,9,1,8,win,20150305_1g9i,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2015,2014-15,Santa Ana,santaana,manuelseguram3t6,Manuel Segura
Mar 19,home,Saddleback,L,9-0,9,0,9,win,20150319_e1zw,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2015,2014-15,Santa Ana,santaana,manuelseguram3t6,Manuel Segura
Mar 24,home,Orange Coast,L,6-1,6,1,5,win,20150324_4ykw,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2015,2014-15,Santa Ana,santaana,manuelseguram3t6,Manuel Segura
Mar 27,home,Riverside,L,3-2,3,2,1,win,20150327_qblk,2,1,0,,,,0,1,1,,,,,,0,0,1,1,,,3,2015,2014-15,Santa Ana,santaana,manuelseguram3t6,Manuel Segura
Apr 2,home,LA Pierce,W,18-3,18,3,15,win,20150402_erm0,3,2,1,,,,1,1,1,,,1,,,1,0,,,1,,5,2015,2014-15,Santa Ana,santaana,manuelseguram3t6,Manuel Segura
Apr 4,home,Mt. San Antonio,L,5-1,5,1,4,win,20150404_7l0l,4,0,1,,,,1,,,,,,,,1,0,,,3,,4,2015,2014-15,Santa Ana,santaana,manuelseguram3t6,Manuel Segura
Apr 9,home,Fullerton,W,7-6,7,6,1,win,20150409_6irx,2,0,1,1,,,1,,,,,,,,2,1,,1,,,2,2015,2014-15,Santa Ana,santaana,manuelseguram3t6,Manuel Segura
Apr 11,home,Golden West,L,2-1,2,1,1,win,20150411_onqn,5,0,3,,,,0,,2,,,,,,3,0,,,,,5,2015,2014-15,Santa Ana,santaana,manuelseguram3t6,Manuel Segura
Apr 14,home,Golden West,L,12-6,12,6,6,win,20150414_tvw9,3,1,0,,,,0,1,1,,,,,,0,0,,,2,,4,2015,2014-15,Santa Ana,santaana,manuelseguram3t6,Manuel Segura
Apr 17,home,Cypress,W,18-5,18,5,13,win,20150417_rv4i,5,1,3,1,,,1,,,,,,,,4,1,,,2,,5,2015,2014-15,Santa Ana,santaana,manuelseguram3t6,Manuel Segura
Apr 21,home,Irvine Valley,L,4-2,4,2,2,win,20150421_69ap,3,0,2,,,,1,,,,,,,,2,0,,,1,,3,2015,2014-15,Santa Ana,santaana,manuelseguram3t6,Manuel Segura
Apr 23,home,Irvine Valley,L,7-6,7,6,1,win,20150423_qkq2,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2015,2014-15,Santa Ana,santaana,manuelseguram3t6,Manuel Segura
