date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 30,home,Sacramento City,L,3-1,3,1,2,win,20150130_adfq,2,0,0,,,,0,,,,,2,,,0,0,,,2,,4,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Jan 31,home,Sacramento City,W,10-7,10,7,3,win,20150131_229k,5,1,2,,,,0,,1,,,1,,,2,0,,2,,,6,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Feb 14,home,Chabot,W,4-3,4,3,1,win,20150214_5ax4,4,0,1,,,,1,,,,,,,,1,0,,2,1,2.00,4,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Feb 17,home,Reedley,W,7-3,7,3,4,win,20150217_p4wd,2,1,1,,,,2,2,,,,,,,1,0,,1,,,4,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Feb 19,home,Reedley,W,6-0,6,0,6,win,20150219_azzf,2,0,0,,,,1,,,,,,1,1,0,0,,1,3,0.33,4,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Feb 21,home,Reedley,W,6-5,6,5,1,win,20150221_g9y0,3,1,0,,,,0,,,,,1,,,0,0,,,3,,4,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Feb 24,home,West Hills Coalinga,W,14-1,14,1,13,win,20150224_x2fb,4,1,1,,,,0,,,,,,,,1,0,,1,2,0.50,4,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Feb 26,home,West Hills Coalinga,W,4-2,4,2,2,win,20150226_jx3o,5,0,1,,,,0,,,,,,,,1,0,,3,1,3.00,5,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Feb 27,home,West Hills Coalinga,W,7-3,7,3,4,win,20150227_1q3q,3,0,2,1,,,1,1,,,,,,,3,1,,,,,4,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Mar 3,home,Sequoias,W,10-6,10,6,4,win,20150303_03u2,5,1,2,,,,1,,2,,,,,,2,0,,,1,,5,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Mar 5,home,Sequoias,L,9-4,9,4,5,win,20150305_h7pf,3,0,1,,,,0,,,,,,,,1,0,,1,1,1.00,3,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Mar 7,home,Sequoias,W,5-1,5,1,4,win,20150307_e4cq,3,0,1,,,,0,,,,,1,,,1,0,,,2,,4,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Mar 10,home,Porterville,W,7-0,7,0,7,win,20150310_ypgw,4,0,0,,,,0,,2,,,,,,0,0,,,2,,4,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Mar 14,home,Porterville,W,8-1,8,1,7,win,20150314_3v67,2,0,1,,,,1,1,,,,,,,1,0,,,1,,3,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Mar 17,home,Merced,W,9-0,9,0,9,win,20150317_zalv,4,0,0,,,,2,1,2,,,,,,0,0,,1,1,1.00,5,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Mar 19,home,Merced,W,4-3,4,3,1,win,20150319_1uty,3,1,0,,,,0,1,2,,,,,,0,0,,,,,4,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Mar 21,home,Merced,W,13-4,13,4,9,win,20150321_qd6h,1,1,0,,,,1,2,,,,,,1,0,0,,2,,,4,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Mar 24,home,Taft,W,18-2,18,2,16,win,20150324_sq5j,4,1,2,,,,1,,,1,,,,,2,0,,,2,,4,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Mar 28,home,Taft,W,10-2,10,2,8,win,20150328_2md6,3,0,0,,,,0,,,,,,,,0,0,,1,2,0.50,3,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
Apr 1,home,Cypress,W,14-6,14,6,8,win,20150401_lmv2,2,1,2,1,,1,2,,,,,,,,6,2,,,,,2,2015,2014-15,Fresno City,fresno,loganpoisall8c7g,Logan Poisall
