date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Pasadena,W,12-3,12,3,9,win,20140127_tqsw,4,0,1,1,,,1,,,,,,,,2,1,,,3,,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Jan 30,home,San Bernardino,L,6-5,6,5,1,win,20140130_224z,4,0,1,,,,0,,1,,,,,,1,0,,,1,,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Feb 1,home,San Bernardino,W,9-1,9,1,8,win,20140201_l6ee,5,0,2,,,,1,,2,,,,,,2,0,,1,,,5,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Feb 4,home,El Camino,W,14-2,14,2,12,win,20140204_yjzr,4,2,2,,,,1,,1,,,,,,2,0,,1,,,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Feb 7,home,El Camino,L,4-0,4,0,4,win,20140207_vgbh,3,0,1,,,,0,,,,,,,,1,0,1,1,1,1.00,3,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Feb 13,home,Oxnard,L,8-4,8,4,4,win,20140213_nj1t,4,0,0,,,,0,,1,,,,,,0,0,,1,2,0.50,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Feb 18,home,LA Pierce,L,10-5,10,5,5,win,20140218_wgly,4,0,1,,,,1,,,,,,,,1,0,,,3,,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Feb 20,home,LA Pierce,L,9-8,9,8,1,win,20140220_psyb,5,1,4,2,,,3,,1,1,,,,,6,2,,,,,5,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Feb 25,home,Oxnard,L,10-3,10,3,7,win,20140225_i6ld,1,1,0,,,,0,1,,1,,1,,,0,0,,,1,,3,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Feb 27,home,Ventura,W,11-1,11,1,10,win,20140227_fs1l,4,1,2,,,1,4,,,,,,,,5,1,,1,1,1.00,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Mar 4,home,Antelope Valley,W,9-6,9,6,3,win,20140304_l0zu,4,1,1,1,,,0,,,,,,,,2,1,,,3,,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Mar 6,home,LA Valley,W,6-3,6,3,3,win,20140306_r1n1,1,1,1,1,,,0,,,,,,,,2,1,,,,,1,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Mar 13,home,Glendale,W,6-5,6,5,1,win,20140313_4oam,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Mar 18,home,Citrus,W,7-5,7,5,2,win,20140318_7w43,2,1,2,,,,0,2,,,,,,,2,0,,,,,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Mar 20,home,Antelope Valley,W,15-0,15,0,15,win,20140320_k4ji,3,0,1,1,,,1,,,,,,,,2,1,1,1,1,1.00,3,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Mar 22,home,Antelope Valley,L,8-3,8,3,5,win,20140322_kftj,3,0,0,,,,0,,,,,1,,,0,0,,,3,,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Mar 25,home,LA Valley,W,7-0,7,0,7,win,20140325_e2tt,3,1,1,1,,,0,,,,,1,,,2,1,,1,1,1.00,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Mar 27,home,LA Valley,W,7-2,7,2,5,win,20140327_m2bi,4,0,0,,,,0,1,,,,,,,0,0,,2,2,1.00,5,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Mar 29,home,Bakersfield,W,7-2,7,2,5,win,20140329_dgn5,4,0,1,1,,,2,,,,,,,,2,1,,1,2,0.50,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Apr 3,home,West LA,W,9-1,9,1,8,win,20140403_6t90,3,1,1,,,,0,,1,,,1,,,1,0,,,1,,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Apr 4,home,Bakersfield,W,4-1,4,1,3,win,20140404_gppg,4,0,2,,,,3,,1,,,,,,2,0,,1,,,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Apr 5,home,West LA,W,11-7,11,7,4,win,20140405_yiek,4,1,1,,,,1,,,,,,,,1,0,,,3,,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Apr 8,home,Glendale,W,8-4,8,4,4,win,20140408_oc9t,5,0,2,,,,0,,1,,,,,,2,0,,1,1,1.00,5,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Apr 10,home,Glendale,L,7-2,7,2,5,win,20140410_zm1u,4,0,0,,,,0,,,,1,,,,0,0,,,3,,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Apr 11,home,Canyons,L,6-0,6,0,6,win,20140411_b7y6,4,0,0,,,,0,,1,,,,,,0,0,,2,1,2.00,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Apr 14,home,LA Harbor,L,3-1,3,1,2,win,20140414_l3m0,3,0,0,,,,0,,1,,,,,,0,0,,,2,,3,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Apr 15,home,El Camino-Compton Center,W,11-6,11,6,5,win,20140415_8i0p,5,1,2,,,1,2,,1,,,,,,5,1,,,2,,5,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Apr 16,home,Irvine Valley,W,4-3,4,3,1,win,20140416_cg2j,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Apr 22,home,Canyons,W,4-0,4,0,4,win,20140422_qw4q,4,0,2,1,,,1,,,,,,,,3,1,,1,1,1.00,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Apr 24,home,Citrus,L,7-3,7,3,4,win,20140424_s7pd,4,0,1,,,,0,,2,,,,,,1,0,,1,,,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
Apr 25,home,Citrus,L,4-3,4,3,1,win,20140425_m31n,4,0,1,,,,0,1,,,,,,,1,0,,2,1,2.00,5,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
May 2,home,Saddleback,W,9-8,9,8,1,win,20140502_yle6,5,0,0,,,,1,,3,,,,,,0,0,,2,,,5,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
May 3,home,Saddleback,L,13-5,13,5,8,win,20140503_g7xw,4,1,4,2,,,2,,,1,,,,,6,2,,,,,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
May 3,home,Saddleback,W,7-4,7,4,3,win,20140503_r5jn,3,2,1,,,,0,1,1,,,,,,1,0,,,,,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
May 9,home,Santa Barbara,L,3-0,3,0,3,win,20140509_vjhm,4,0,2,1,,,0,,,,,,,,3,1,,1,1,1.00,4,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
May 10,home,Santa Barbara,L,8-1,8,1,7,win,20140510_wmka,3,0,0,,,,0,,1,,,,,,0,0,,,2,,3,2014,2013-14,LA Mission,lamission,claytonhubbardfu3r,Clayton Hubbard
