date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 30,home,Oxnard,W,8-7,8,7,1,win,20160130_vhil,5,0,2,,,,1,,,,,,,,2,0,1,1,,,5,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Feb 2,home,Grossmont,W,10-8,10,8,2,win,20160202_x1mz,5,0,0,,,,0,,1,,,,,,0,0,,2,,,5,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Feb 4,home,Long Beach,W,8-4,8,4,4,win,20160204_979j,4,0,3,,,,0,,,,,,,,3,0,1,1,,,4,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Feb 9,home,LA Valley,W,19-13,19,13,6,win,20160209_6efk,2,1,1,,,,2,2,,,,,,,1,0,,,,,4,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Feb 11,home,LA Valley,W,8-3,8,3,5,win,20160211_s2zj,5,0,0,,,,0,,,,,,,,0,0,,3,2,1.50,5,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Feb 13,home,Grossmont,W,5-3,5,3,2,win,20160213_0kkx,4,1,1,,,,1,,,,,,,1,1,0,1,2,,,5,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Feb 16,home,Cerritos,W,16-8,16,8,8,win,20160216_y2bx,4,1,2,,,,3,,,,,,1,,2,0,,,3,,5,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Feb 18,home,Cerritos,L,3-2,3,2,1,win,20160218_ghc9,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Feb 20,home,Long Beach,W,5-2,5,2,3,win,20160220_5xxl,4,0,0,,,,1,1,,,,,,,0,0,,2,2,1.00,5,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Feb 25,home,Mt. San Antonio,W,10-2,10,2,8,win,20160225_in9n,5,0,1,,,,1,,1,,,,,,1,0,,1,1,1.00,5,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Feb 27,home,Mt. San Antonio,W,7-3,7,3,4,win,20160227_8rx9,3,0,1,,,,2,,,,,,1,,1,0,,,1,,4,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Mar 1,home,El Camino-Compton Center,W,6-4,6,4,2,win,20160301_rqxy,3,0,0,,,,0,,2,,,1,,,0,0,,,,,4,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Mar 8,home,Irvine Valley,L,8-7,8,7,1,win,20160308_c7lz,3,0,2,1,,,1,,1,,,,1,,3,1,,,1,,4,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Mar 10,home,Irvine Valley,W,3-2,3,2,1,win,20160310_z6uo,4,0,0,,,,0,,,,,,,,0,0,,1,3,0.33,4,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Mar 12,home,Fullerton,L,14-2,14,2,12,win,20160312_1f3c,3,0,0,,,,0,,,,,,,,0,0,,2,,,3,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Mar 17,home,Fullerton,L,16-10,16,10,6,win,20160317_7ljq,2,0,1,,,,1,,,,,,,,1,0,,,,,2,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Mar 23,home,Chaffey,W,10-9,10,9,1,win,20160323_4r06,4,1,1,,,,0,,,,,,,,1,0,,3,,,4,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Mar 29,home,Riverside,L,8-2,8,2,6,win,20160329_uval,3,0,1,,,,0,,1,,,,,,1,0,,,,,3,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Mar 31,home,Riverside,W,6-1,6,1,5,win,20160331_3jfq,4,0,1,,,,1,,1,,,,,,1,0,,1,1,1.00,4,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Apr 2,home,Riverside,L,7-2,7,2,5,win,20160402_t7wn,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Apr 7,home,Saddleback,L,2-0,2,0,2,win,20160407_47w7,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Apr 9,home,Saddleback,L,12-1,12,1,11,win,20160409_br4s,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Apr 12,home,Golden West,L,4-3,4,3,1,win,20160412_i5h8,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Apr 19,home,Cypress,L,4-3,4,3,1,win,20160419_m359,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Apr 23,home,Cypress,L,4-3,4,3,1,win,20160423_4jnj,4,1,2,,,,0,,2,,,,,,2,0,,,,,4,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Apr 26,home,Orange Coast,W,11-1,11,1,10,win,20160426_mowv,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
Apr 28,home,Orange Coast,L,9-3,9,3,6,win,20160428_5jru,3,0,1,,,,0,,1,,,,,,1,0,,1,,,3,2016,2015-16,Santa Ana,santaana,chrismajorgg6f,Chris Major
