date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 30,home,San Diego City,W,13-5,13,5,8,win,20150130_dtb0,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2015,2014-15,Saddleback,saddleback,tylerclarkz0wl,Tyler Clark
Feb 7,home,Santa Barbara,L,8-5,8,5,3,win,20150207_es91,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2015,2014-15,Saddleback,saddleback,tylerclarkz0wl,Tyler Clark
Feb 11,home,Glendale,W,9-6,9,6,3,win,20150211_mgin,4,1,2,,,,0,,,,,,,,2,0,,1,,,4,2015,2014-15,Saddleback,saddleback,tylerclarkz0wl,Tyler Clark
Feb 13,home,Cuesta,L,3-2,3,2,1,win,20150213_7sir,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2015,2014-15,Saddleback,saddleback,tylerclarkz0wl,Tyler Clark
Feb 14,home,Cuesta,W,11-2,11,2,9,win,20150214_5e0x,3,1,1,,,,1,,,1,,,,,1,0,,2,,,3,2015,2014-15,Saddleback,saddleback,tylerclarkz0wl,Tyler Clark
Mar 12,home,Orange Coast,L,7-3,7,3,4,win,20150312_yauu,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2015,2014-15,Saddleback,saddleback,tylerclarkz0wl,Tyler Clark
Mar 17,home,Santa Ana,W,9-3,9,3,6,win,20150317_bdqc,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,Saddleback,saddleback,tylerclarkz0wl,Tyler Clark
Mar 19,home,Santa Ana,W,9-0,9,0,9,win,20150319_e1zw,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2015,2014-15,Saddleback,saddleback,tylerclarkz0wl,Tyler Clark
Mar 24,home,Cypress,L,3-1,3,1,2,win,20150324_3dej,3,0,0,,,,0,,1,,,,,,0,0,,,2,,3,2015,2014-15,Saddleback,saddleback,tylerclarkz0wl,Tyler Clark
Mar 26,home,Golden West,L,5-2,5,2,3,win,20150326_v4ux,2,0,0,,,,0,,,,,,,,0,0,,1,1,1.00,2,2015,2014-15,Saddleback,saddleback,tylerclarkz0wl,Tyler Clark
Apr 1,home,Sequoias,W,17-3,17,3,14,win,20150401_yon5,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2015,2014-15,Saddleback,saddleback,tylerclarkz0wl,Tyler Clark
Apr 2,home,Bakersfield,W,5-2,5,2,3,win,20150402_rmhw,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,Saddleback,saddleback,tylerclarkz0wl,Tyler Clark
May 17,home,Palomar,L,4-3,4,3,1,win,20150517_lpf3,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2015,2014-15,Saddleback,saddleback,tylerclarkz0wl,Tyler Clark
