date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,Riverside,W,4-2,4,2,2,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Jan 29,home,Riverside,L,5-4,5,4,1,win,20160129_a8p8,1,1,0,,,,0,1,1,1,,,,,0,0,,,,,2,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Feb 4,home,Orange Coast,W,11-0,11,0,11,win,20160204_lkdk,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Feb 5,home,Orange Coast,W,2-0,2,0,2,win,20160205_ejqh,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Feb 6,home,Orange Coast,W,3-2,3,2,1,win,20160206_09cy,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Feb 11,home,Saddleback,L,4-2,4,2,2,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Feb 12,home,Saddleback,L,5-4,5,4,1,win,20160212_4l7s,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Feb 16,home,Sequoias,W,6-3,6,3,3,win,20160216_lg1h,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Feb 19,home,Riverside,L,8-3,8,3,5,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Feb 20,home,Riverside,W,5-2,5,2,3,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Feb 25,home,Allan Hancock,W,3-1,3,1,2,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Feb 27,home,Allan Hancock,W,10-7,10,7,3,win,20160227_ysdi,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Mar 1,home,Santa Barbara,W,9-0,9,0,9,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Mar 3,home,Santa Barbara,L,3-0,3,0,3,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Mar 5,home,Moorpark,L,3-2,3,2,1,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Mar 9,home,Moorpark,L,7-4,7,4,3,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Mar 10,home,Ventura,L,3-0,3,0,3,win,20160310_i7xq,4,0,1,,,,0,,,1,,,,,1,0,,1,1,1.00,4,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Mar 12,home,Ventura,W,10-5,10,5,5,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Mar 15,home,Oxnard,W,4-1,4,1,3,win,20160315_nkow,2,0,0,,,,0,,1,,,,,,0,0,,,1,,2,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Mar 17,home,Oxnard,W,11-2,11,2,9,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Mar 18,home,LA Pierce,W,9-1,9,1,8,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Mar 22,home,Cypress,L,22-14,22,14,8,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Mar 24,home,Fresno City,W,9-2,9,2,7,win,20160324_29r0,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Mar 29,home,LA Pierce,W,9-0,9,0,9,win,20160329_sqnv,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Apr 5,home,Allan Hancock,W,12-3,12,3,9,win,20160405_ulnk,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Apr 7,home,Allan Hancock,W,6-2,6,2,4,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Apr 12,home,Santa Barbara,W,8-6,8,6,2,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Apr 14,home,Moorpark,W,7-2,7,2,5,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Apr 15,home,Santa Barbara,W,13-1,13,1,12,win,20160415_wkge,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Apr 16,home,Moorpark,L,22-1,22,1,21,win,20160416_4i5e,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Apr 19,home,Ventura,W,5-1,5,1,4,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Apr 21,home,Ventura,W,6-0,6,0,6,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Apr 23,home,Oxnard,W,3-0,3,0,3,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Apr 26,home,Oxnard,L,7-6,7,6,1,win,20160426_btml,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Apr 28,home,LA Pierce,W,13-1,13,1,12,win,20160428_6a05,0,1,0,,,,0,1,,,,,,,0,0,,,,,1,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
Apr 29,home,LA Pierce,W,9-2,9,2,7,win,20160429_n9k8,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
May 6,home,Palomar,W,7-4,7,4,3,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
May 7,home,Palomar,L,9-5,9,5,4,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
May 7,home,Palomar,W,3-2,3,2,1,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
May 13,home,Chaffey,W,8-3,8,3,5,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
May 14,home,Chaffey,L,10-8,10,8,2,win,20160514_4nao,0,0,0,,,,0,,,,1,,,,0,0,,,,,0,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
May 15,home,Chaffey,L,7-6,7,6,1,win,,,,,,,,,,,,,,,,,,,,,,,2016,,Cuesta,cuesta,toddvalliere5uzm,Todd Valliere
