date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 2,home,Cerritos,W,3-1,3,1,2,win,20160202_1wpc,3,0,0,,,,0,,1,,,,,,0,0,,,2,,3,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Feb 4,home,Rio Hondo,W,4-2,4,2,2,win,20160204_zyon,4,1,1,,,,0,,1,,,,,,1,0,,2,,,4,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Feb 6,home,Mt. San Antonio,W,14-4,14,4,10,win,20160206_dp7z,3,1,0,,,,0,1,,,,,,1,0,0,,3,1,3.00,5,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Feb 12,home,Oxnard,W,5-1,5,1,4,win,20160212_mf97,4,0,2,,,,0,1,,1,,,,,2,0,,1,1,1.00,5,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Feb 13,home,LA Pierce,W,15-6,15,6,9,win,20160213_z1za,6,3,4,,,,0,,,,,,,,4,0,,2,,,6,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Feb 16,home,LA Pierce,W,5-3,5,3,2,win,20160216_r28e,3,0,0,,,,0,,,,,,,1,0,0,,1,3,0.33,4,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Feb 18,home,Saddleback,L,8-4,8,4,4,win,20160218_7fxm,3,1,1,,,,1,,,,,,,,1,0,,1,1,1.00,3,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Feb 20,home,LA Harbor,L,12-2,12,2,10,win,20160220_f85r,2,0,1,,,,0,,1,,1,1,,,1,0,,,,,3,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Feb 23,home,Palomar,W,14-6,14,6,8,win,20160223_zuua,3,0,0,,,,1,2,2,1,1,,,1,0,0,,2,,,6,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Feb 25,home,Cypress,L,10-9,10,9,1,win,20160225_oosw,5,1,1,,,,1,,,,,,,,1,0,,,,,5,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Mar 1,home,East Los Angeles,L,4-1,4,1,3,win,20160301_4ohs,3,0,1,,,,0,1,,,,,,,1,0,,1,1,1.00,4,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Mar 8,home,Antelope Valley,W,11-1,11,1,10,win,20160308_rn3z,4,1,1,,,,1,,,,,,1,,1,0,,2,1,2.00,5,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Mar 10,home,Antelope Valley,L,9-6,9,6,3,win,20160310_iw17,3,0,1,,,,0,1,,2,,,,,1,0,,2,,,4,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Mar 12,home,Antelope Valley,W,5-3,5,3,2,win,20160312_jnxz,4,0,1,,,,0,,1,,,,,,1,0,,2,,,4,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Mar 15,home,Bakersfield,W,5-3,5,3,2,win,20160315_glzo,3,0,0,,,,0,,,,,,,1,0,0,,3,,,4,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Mar 17,home,Bakersfield,L,6-5,6,5,1,win,20160317_4m4e,2,0,1,,,,0,2,,1,1,,,,1,0,,1,,,4,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Mar 18,home,Bakersfield,W,14-9,14,9,5,win,20160318_gofa,5,2,2,,1,,0,,1,,,,,,4,1,,,2,,5,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Mar 29,home,LA Mission,W,4-0,4,0,4,win,20160329_dpoy,3,0,0,,,,0,,1,,,,,,0,0,,,2,,3,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Apr 5,home,Citrus,W,7-4,7,4,3,win,20160405_40oq,4,0,1,1,,,0,,1,,,,,1,2,1,,3,,,5,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Apr 9,home,Citrus,W,3-2,3,2,1,win,20160409_upt6,4,0,1,,,,1,,2,,,,,,1,0,,,1,,4,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Apr 11,home,Citrus,W,12-5,12,5,7,win,20160411_sv2j,3,0,1,,,,1,,,,,,,1,1,0,,2,1,2.00,4,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Apr 12,home,LA Valley,W,6-0,6,0,6,win,20160412_kobi,3,0,0,,,,0,,1,,,,,,0,0,,2,,,3,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Apr 14,home,LA Valley,L,5-4,5,4,1,win,20160414_l5h0,5,2,3,2,,,0,,,2,,,,,5,2,,1,1,1.00,5,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Apr 16,home,LA Valley,W,7-2,7,2,5,win,20160416_elzs,4,2,2,,,,1,,,,,,,,2,0,,,2,,4,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Apr 19,home,Canyons,W,10-9,10,9,1,win,20160419_15gx,5,1,0,,,,0,,,,,,,,0,0,,1,3,0.33,5,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Apr 21,home,Canyons,L,8-7,8,7,1,win,20160421_i2qh,4,1,0,,,,1,,,,,,,,0,0,,,,,4,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Apr 23,home,Canyons,W,6-5,6,5,1,win,20160423_9veq,2,1,0,,,,1,2,1,,,,,,0,0,,,,,4,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Apr 26,home,West LA,W,9-1,9,1,8,win,20160426_vzho,4,0,1,,,,0,,1,,,,,,1,0,,2,,,4,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Apr 28,home,West LA,W,15-7,15,7,8,win,20160428_53lw,5,1,1,,,,1,,2,,,,,,1,0,,,2,,5,2016,,Glendale,glendale,johnmalottq9yq,John Malott
Apr 29,home,West LA,W,11-5,11,5,6,win,20160429_post,5,1,3,,,,1,,,,,,,,3,0,,1,,,5,2016,,Glendale,glendale,johnmalottq9yq,John Malott
May 6,home,Fullerton,L,4-3,4,3,1,win,20160506_o7b7,3,0,1,,,,0,,,,1,,,,1,0,,1,,,3,2016,,Glendale,glendale,johnmalottq9yq,John Malott
May 7,home,Fullerton,L,3-2,3,2,1,win,20160507_anyi,3,0,0,,,,0,,,,,,,,0,0,,2,,,3,2016,,Glendale,glendale,johnmalottq9yq,John Malott
