date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Long Beach,W,4-3,4,3,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Jan 29,home,Long Beach,L,7-1,7,1,6,win,20220129_zzb0,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Feb 3,home,Cerritos,L,7-4,7,4,3,win,20220203_sf7r,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Feb 4,home,Pasadena City,L,11-6,11,6,5,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Feb 5,home,Long Beach,W,4-1,4,1,3,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Feb 7,home,Mt. San Jacinto,W,7-6,7,6,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Feb 10,home,San Bernardino Valley,W,12-5,12,5,7,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Feb 10,home,San Bernardino Valley,W,8-2,8,2,6,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Feb 12,home,Compton,W,8-2,8,2,6,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Feb 15,home,San Diego Mesa,W,10-6,10,6,4,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Feb 16,home,Chaffey,W,9-7,9,7,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Feb 18,home,Desert,W,3-1,3,1,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Feb 19,home,Desert,W,4-1,4,1,3,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Feb 24,home,Chaffey,L,3-1,3,1,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Feb 25,home,Mt. San Jacinto,W,11-2,11,2,9,win,20220225_d8k4,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 1,home,LA Valley,L,14-5,14,5,9,win,20220301_g9sq,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 3,home,LA Valley,L,8-7,8,7,1,win,20220303_8ai6,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 8,home,Orange Coast,W,8-6,8,6,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 10,home,Orange Coast,L,5-4,5,4,1,win,20220310_iidp,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 12,home,Orange Coast,L,14-4,14,4,10,win,20220312_rnls,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 15,home,Fullerton,W,2-1,2,1,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 17,home,Fullerton,L,7-2,7,2,5,win,20220317_x09d,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 19,home,Fullerton,L,18-5,18,5,13,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 22,home,Riverside,L,7-5,7,5,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 24,home,Riverside,L,9-2,9,2,7,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 25,home,Riverside,L,12-7,12,7,5,win,20220325_icci,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 29,home,Cypress,L,7-6,7,6,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Mar 31,home,Cypress,W,6-5,6,5,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Apr 2,home,Cypress,L,8-7,8,7,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Apr 5,home,Saddleback,L,10-5,10,5,5,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Apr 7,home,Saddleback,L,5-1,5,1,4,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Apr 8,home,Saddleback,L,7-2,7,2,5,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Apr 12,home,LA Harbor,W,14-7,14,7,7,win,20220412_vetz,1,1,1,,,,0,,,,,,,,1,0,,,,,1,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Apr 13,home,LA Harbor,L,10-7,10,7,3,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Apr 19,home,Santa Ana,L,5-4,5,4,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Apr 21,home,Santa Ana,L,8-2,8,2,6,win,20220421_hv4a,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Apr 23,home,Santa Ana,W,3-2,3,2,1,win,20220423_ajkf,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Apr 26,home,Golden West,L,6-5,6,5,1,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Apr 28,home,Golden West,L,15-2,15,2,13,win,20220428_56km,3,0,1,,,,0,,1,,,,,,1,0,,1,,,3,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
Apr 29,home,Golden West,W,5-3,5,3,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,,Irvine Valley,irvinevalley,sethbougheryyz7,Seth Bougher
