date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 1,home,Santa Barbara,W,6-3,6,3,3,win,20130201_kh98,4,1,1,,,,1,,,1,,,,,1,0,,2,1,2.00,4,2013,,Cabrillo,cabrillo,ericvegaslo8u,Eric Vegas
Feb 2,home,Santa Barbara,L,3-2,3,2,1,win,20130202_ehz5,4,0,0,,,,0,,1,,,,,,0,0,1,1,2,0.50,4,2013,,Cabrillo,cabrillo,ericvegaslo8u,Eric Vegas
Feb 2,home,Santa Barbara,W,4-3,4,3,1,win,20130202_nwju,4,0,0,,,,0,,,,,,,,0,0,,4,,,4,2013,,Cabrillo,cabrillo,ericvegaslo8u,Eric Vegas
Feb 5,home,Marin,L,5-0,5,0,5,win,20130205_3nlp,5,0,3,,,,0,,1,1,,,,,3,0,,1,,,5,2013,,Cabrillo,cabrillo,ericvegaslo8u,Eric Vegas
Feb 7,home,Laney,L,2-1,2,1,1,win,20130207_sycd,3,0,0,,,,0,,2,,,,,,0,0,,,1,,3,2013,,Cabrillo,cabrillo,ericvegaslo8u,Eric Vegas
Feb 10,home,Feather River,W,10-3,10,3,7,win,20130210_pmkd,5,0,1,1,,,1,,1,,,,,,2,1,,,3,,5,2013,,Cabrillo,cabrillo,ericvegaslo8u,Eric Vegas
Feb 12,home,Modesto,W,4-3,4,3,1,win,20130212_21d1,4,1,1,,,,2,,,,,,,,1,0,,3,,,4,2013,,Cabrillo,cabrillo,ericvegaslo8u,Eric Vegas
Feb 14,home,Modesto,L,9-3,9,3,6,win,20130214_vnpp,4,0,0,,,,0,,2,,,,,,0,0,,2,,,4,2013,,Cabrillo,cabrillo,ericvegaslo8u,Eric Vegas
Feb 15,home,Modesto,L,11-2,11,2,9,win,20130215_hzo8,3,0,1,,,,1,,2,,,1,,,1,0,,,,,4,2013,,Cabrillo,cabrillo,ericvegaslo8u,Eric Vegas
Feb 19,home,San Joaquin  Delta,L,4-3,4,3,1,win,20130219_32as,3,2,1,1,,,0,1,,,1,,,,2,1,,1,,,4,2013,,Cabrillo,cabrillo,ericvegaslo8u,Eric Vegas
