date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 29,home,Citrus,L,9-8,9,8,1,win,20220129_kk08,2,0,1,1,,,0,,,,,,,,2,1,,1,,,2,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Feb 5,home,Riverside,L,8-3,8,3,5,win,20220205_sb25,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Feb 26,home,Rio Hondo,L,9-0,9,0,9,win,20220226_kx5y,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Mar 8,home,LA Harbor,W,11-7,11,7,4,win,20220308_40ox,4,2,2,1,,,1,1,1,,,,,,3,1,,1,,,5,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Mar 10,home,LA Harbor,W,11-10,11,10,1,win,20220310_51lo,4,0,1,,,,0,,,,,,,,1,0,,2,1,2.00,4,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Mar 12,home,LA Harbor,W,11-5,11,5,6,win,20220312_me8h,5,1,1,,,,2,,,,,,,,1,0,,1,2,0.50,5,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Mar 15,home,Pasadena City,L,8-3,8,3,5,win,20220315_cwnb,2,1,1,1,,,0,1,,,,1,,,2,1,,,1,,4,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Mar 17,home,Pasadena City,W,4-3,4,3,1,win,20220317_chxy,4,0,0,,,,0,1,3,,,,,,0,0,,1,,,5,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Mar 19,home,Pasadena City,L,2-1,2,1,1,win,20220319_attk,4,0,1,,,,0,,1,,,,,,1,0,,1,1,1.00,4,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Mar 22,home,Compton,W,7-1,7,1,6,win,20220322_3led,3,0,1,,,,0,2,1,,,,,,1,0,,1,,,5,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Mar 24,home,Compton,W,5-4,5,4,1,win,20220324_y5am,3,0,1,,,,1,,,2,,2,,,1,0,,1,1,1.00,5,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Mar 26,home,Compton,W,8-5,8,5,3,win,20220326_yooy,2,2,1,,1,,0,2,,,,1,,,3,1,,,1,,5,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Mar 29,home,El Camino,L,5-3,5,3,2,win,20220329_1cgg,4,0,0,,,,1,,,,,,,,0,0,,3,1,3.00,4,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Mar 31,home,El Camino,L,17-4,17,4,13,win,20220331_4syx,3,0,0,,,,0,1,,,,,,,0,0,,3,,,4,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Apr 2,home,El Camino,L,4-3,4,3,1,win,20220402_6i1g,4,1,1,,,,0,,2,,,,,,1,0,,1,,,4,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Apr 7,home,Mt. San Antonio,L,10-5,10,5,5,win,20220407_tixe,0,1,0,,,,0,,,,,1,,,0,0,,,,,1,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Apr 9,home,Mt. San Antonio,L,8-6,8,6,2,win,20220409_0na8,3,1,1,,,,0,,1,,,,,,1,0,,1,,,3,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Apr 13,home,Merced,L,17-14,17,14,3,win,20220413_g2rr,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
Apr 28,home,Desert,L,3-1,3,1,2,win,20220428_vmoc,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2022,2021-22,East Los Angeles,eastlosangeles,jaydensoloriozwyl,Jayden Solorio
