date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Sequoias,L,4-1,4,1,3,win,20170127_2wo8,4,1,2,,,,0,,1,,,,,,2,0,,1,,,4,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Jan 28,home,Taft,L,16-3,16,3,13,win,20170128_2sxq,4,0,0,,,,0,,2,,,,,,0,0,,2,,,4,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Feb 4,home,West Hills Coalinga,L,12-11,12,11,1,win,20170204_odbb,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Feb 7,home,Desert,W,11-10,11,10,1,win,20170207_dojj,1,1,1,,,,1,,,,,,,,1,0,,,,,1,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Feb 10,home,San Diego City,L,11-6,11,6,5,win,20170210_xewc,3,0,0,,,,0,,,,,,,,0,0,,3,,,3,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Feb 11,home,San Diego Mesa,W,10-5,10,5,5,win,20170211_ylnp,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Feb 14,home,West Hills Coalinga,L,17-12,17,12,5,win,20170214_ebxl,0,0,0,,,,1,,,,,,1,,0,0,,,1,,1,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Feb 23,home,Porterville,L,8-5,8,5,3,win,20170223_mgrc,3,0,1,,,,0,1,,,,,,,1,0,,,2,,4,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Feb 28,home,Long Beach,L,10-1,10,1,9,win,20170228_h5tk,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Mar 4,home,West Hills Coalinga,L,8-3,8,3,5,win,20170304_f02f,4,0,0,,,,0,,2,,,,,,0,0,,2,,,4,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Mar 11,home,Canyons,L,12-0,12,0,12,win,20170311_ls9o,2,0,1,,,,0,,1,,,,,,1,0,,,,,2,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Mar 14,home,Glendale,L,15-1,15,1,14,win,20170314_nrkt,3,0,1,,,,0,,1,,,,,,1,0,1,1,,,3,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Mar 16,home,Victor Valley,L,11-10,11,10,1,win,20170316_vizr,4,0,1,,,,1,,,,,,,,1,0,,,,,4,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Mar 21,home,Antelope Valley,L,12-8,12,8,4,win,20170321_aymw,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Mar 30,home,Canyons,L,10-0,10,0,10,win,20170330_gtju,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Apr 4,home,Glendale,L,28-5,28,5,23,win,20170404_rhg5,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Apr 6,home,Glendale,L,14-8,14,8,6,win,20170406_xr1f,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Apr 7,home,Glendale,L,14-3,14,3,11,win,20170407_dc8k,4,0,0,,,,0,,2,,,,,,0,0,,2,,,4,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Apr 11,home,Cerro Coso,W,5-3,5,3,2,win,20170411_asw3,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Apr 18,home,Victor Valley,W,18-8,18,8,10,win,20170418_ha47,1,0,0,,,,1,,,,,,,,0,0,,,,,1,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
Apr 28,home,Citrus,L,12-3,12,3,9,win,20170428_vho9,4,0,0,,,,0,,1,,,,,,0,0,,3,,,4,2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus
