date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Apr 10,home,West Valley,L,6-0,6,0,6,win,20210410_exlp,3,0,0,,,,0,,2,,,,,,0,0,,1,,,3,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
Apr 10,home,West Valley,L,11-2,11,2,9,win,20210410_32gy,4,0,3,1,,,0,,1,1,,,,,4,1,,,,,4,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
Apr 15,home,San Mateo,L,10-3,10,3,7,win,20210415_6psj,3,0,0,,,,0,1,1,,,,,1,0,0,,2,1,2.00,5,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
Apr 17,home,San Mateo,L,11-2,11,2,9,win,20210417_g1ph,3,0,1,,,,0,1,,,,,,,1,0,,1,1,1.00,4,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
Apr 17,home,San Mateo,L,9-1,9,1,8,win,20210417_61kl,3,0,1,,,,0,,1,,,,,,1,0,,,1,,3,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
Apr 22,home,Sierra,,,,,8,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
Apr 22,home,Sierra,,,,,8,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
Apr 22,home,Sierra,,,,,8,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
Apr 22,home,Sierra,,,,,8,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
Apr 29,home,West Valley,L,11-8,11,8,3,win,20210429_1c0c,5,1,1,1,,,0,,1,,,,,,2,1,,1,2,0.50,5,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
May 1,home,West Valley,L,15-8,15,8,7,win,20210501_tm5u,4,1,0,,,,0,,1,,,,,,0,0,,2,1,2.00,4,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
May 1,home,West Valley,W,10-5,10,5,5,win,20210501_bq6r,4,1,1,,,,1,1,,1,,,,,1,0,,2,,,5,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
May 6,home,Skyline,,,,,5,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
May 7,home,Skyline,,,,,5,win,,,,,,,,,,,,,,,,,,,,,,,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
May 13,home,Skyline,W,4-2,4,2,2,win,20210513_g401,3,2,2,1,,,0,1,1,,,,,,3,1,,,,,4,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
May 20,home,West Valley,W,15-7,15,7,8,win,20210520_fb9t,5,2,2,1,,,4,1,1,,,,,,3,1,,,2,,6,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
May 22,home,West Valley,W,8-3,8,3,5,win,20210522_v33c,3,2,2,,,,1,,,3,,,,1,2,0,,1,1,1.00,4,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
May 22,home,West Valley,W,4-2,4,2,2,win,20210522_ca90,4,0,0,,,,0,,2,,,,,,0,0,,2,,,4,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
May 27,home,San Mateo,L,6-0,6,0,6,win,20210527_04ta,3,0,0,,,,0,,1,,,,,,0,0,,,2,,3,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
May 28,home,San Mateo,W,5-1,5,1,4,win,20210528_fq97,2,0,0,,,,1,,1,,,2,,,0,0,,,1,,4,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
May 28,home,San Mateo,W,7-3,7,3,4,win,20210528_9n12,2,0,0,,,,0,,,,,,,1,0,0,1,2,1,2.00,3,2021,,Canada,canada,baileybowleriok6,Bailey Bowler
