date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Mar 17,home,San Joaquin Delta,L,13-5,13,5,8,win,20220317_po4e,2,0,1,,,,0,,,,,,,,1,0,,,1,,2,2022,,Diablo Valley,diablovalley,hyeonjaeparkfo39,Hyeonjae Park
Mar 26,home,Modesto,W,3-2,3,2,1,win,20220326_fehp,3,0,1,,,,0,,1,,,,,,1,0,,1,,,3,2022,,Diablo Valley,diablovalley,hyeonjaeparkfo39,Hyeonjae Park
Mar 29,home,American River,W,9-6,9,6,3,win,20220329_bmbe,2,1,2,,,,2,2,,,1,,,,2,0,,,,,4,2022,,Diablo Valley,diablovalley,hyeonjaeparkfo39,Hyeonjae Park
Mar 31,home,American River,W,8-1,8,1,7,win,20220331_2ljw,3,0,0,,,,0,,2,,,,,,0,0,,,1,,3,2022,,Diablo Valley,diablovalley,hyeonjaeparkfo39,Hyeonjae Park
Apr 1,home,American River,W,13-0,13,0,13,win,20220401_tygy,3,1,1,,,,1,,,,,,,,1,0,1,,2,,3,2022,,Diablo Valley,diablovalley,hyeonjaeparkfo39,Hyeonjae Park
Apr 5,home,Cosumnes River,L,6-2,6,2,4,win,20220405_r74f,2,0,0,,,,0,,,,,,,,0,0,,1,1,1.00,2,2022,,Diablo Valley,diablovalley,hyeonjaeparkfo39,Hyeonjae Park
Apr 7,home,Cosumnes River,L,18-12,18,12,6,win,20220407_qxba,2,0,0,,,,0,1,2,,,,,,0,0,,,,,3,2022,,Diablo Valley,diablovalley,hyeonjaeparkfo39,Hyeonjae Park
Apr 15,home,Sacramento City,L,8-2,8,2,6,win,20220415_mf50,1,1,1,,,,0,,,,,,,,1,0,,,,,1,2022,,Diablo Valley,diablovalley,hyeonjaeparkfo39,Hyeonjae Park
Apr 16,home,Sacramento City,L,6-5,6,5,1,win,20220416_v0fr,4,0,1,,,,0,,,,,,,,1,0,,1,2,0.50,4,2022,,Diablo Valley,diablovalley,hyeonjaeparkfo39,Hyeonjae Park
Apr 20,home,Folsom Lake,L,13-2,13,2,11,win,20220420_cp9z,2,0,1,,,,0,,1,,,,,,1,0,,,,,2,2022,,Diablo Valley,diablovalley,hyeonjaeparkfo39,Hyeonjae Park
Apr 29,home,Sierra,L,14-4,14,4,10,win,20220429_x70v,3,0,0,,,,0,,1,,,,,,0,0,,,2,,3,2022,,Diablo Valley,diablovalley,hyeonjaeparkfo39,Hyeonjae Park
