date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 28,home,De Anza,W,10-6,10,6,4,win,,,,,,,,,,,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Apr 26,home,De Anza,W,9-0,9,0,9,win,,,,,,,,,,,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Apr 23,home,Mission,L,11-6,11,6,5,win,20220423_vxqv,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Apr 21,home,Mission,L,10-6,10,6,4,win,,,,,,,,,,,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Apr 19,home,Cabrillo,L,9-2,9,2,7,win,20220419_823h,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Apr 16,home,Cabrillo,L,7-2,7,2,5,win,20220416_yic4,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Apr 15,home,Ohlone,L,18-7,18,7,11,win,20220415_eucg,0,0,0,0,1.0,2,1,1,9.00,1,1,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Apr 12,home,Ohlone,L,6-3,6,3,3,win,20220412_k0zm,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Apr 9,home,Monterey Peninsula,W,6-4,6,4,2,win,,,,,,,,,,,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Apr 7,home,Monterey Peninsula,L,8-2,8,2,6,win,,,,,,,,,,,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Apr 5,home,De Anza,W,9-7,9,7,2,win,20220405_pktb,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Apr 2,home,Chabot,L,10-5,10,5,5,win,20220402_ngls,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Mar 31,home,San Francisco,L,14-2,14,2,12,win,20220331_3bkw,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Mar 29,home,Skyline,L,15-0,15,0,15,win,20220329_goma,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Mar 26,home,De Anza,W,16-12,16,12,4,win,,,,,,,,,,,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Mar 24,home,Mission,L,11-3,11,3,8,win,20220324_o0mr,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Mar 22,home,Mission,L,8-6,8,6,2,win,20220322_3aqj,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Mar 19,home,Cabrillo,L,12-8,12,8,4,win,20220319_y1ro,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Mar 17,home,Cabrillo,L,3-1,3,1,2,win,,,,,,,,,,,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Mar 15,home,Ohlone,L,8-3,8,3,5,win,20220315_buct,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Mar 12,home,Ohlone,L,9-5,9,5,4,win,20220312_x31n,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Mar 10,home,Monterey Peninsula,L,14-2,14,2,12,win,20220310_iiik,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Mar 8,home,Monterey Peninsula,L,4-2,4,2,2,win,20220308_r6wv,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Mar 5,home,San Mateo,L,10-3,10,3,7,win,20220305_445g,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Mar 3,home,Canada,L,9-3,9,3,6,win,20220303_p75i,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Mar 1,home,West Valley,L,12-5,12,5,7,win,20220301_hc8k,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Feb 26,home,Los Medanos,L,1-0,1,0,1,win,,,,,,,,,,,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Feb 26,home,Los Medanos,L,11-4,11,4,7,win,20220226_46gl,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Feb 19,home,Diablo Valley,L,10-0,10,0,10,win,20220219_lfp2,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Feb 16,home,Fresno City,L,11-7,11,7,4,win,20220216_k2iu,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Feb 15,home,Fresno City,L,17-3,17,3,14,win,20220215_t8ri,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Feb 12,home,American River,L,3-2,3,2,1,win,,,,,,,,,,,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Feb 11,home,American River,L,15-12,15,12,3,win,,,,,,,,,,,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Feb 8,home,San Francisco,W,7-4,7,4,3,win,,,,,,,,,,,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Feb 5,home,West Valley,W,3-2,3,2,1,win,20220205_a2rn,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
Feb 3,home,Reedley,L,7-0,7,0,7,win,20220203_h0q9,0,0,0,0,0.0,,,,0.00,,,,2022,,Hartnell,hartnell,masonmanlyhpge,Mason Manly
