date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Mar 3,home,Moorpark,L,5-4,5,4,1,win,20200303_6pob,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,East Los Angeles,eastlosangeles,erickespinoza8bs1,Erick Espinoza
Feb 20,home,Cerritos,L,3-2,3,2,1,win,20200220_u4jl,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,East Los Angeles,eastlosangeles,erickespinoza8bs1,Erick Espinoza
Feb 15,home,Southwestern,L,9-2,9,2,7,win,20200215_8en7,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,East Los Angeles,eastlosangeles,erickespinoza8bs1,Erick Espinoza
Feb 14,home,Grossmont,L,8-4,8,4,4,win,20200214_3bu8,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,East Los Angeles,eastlosangeles,erickespinoza8bs1,Erick Espinoza
Feb 13,home,Santa Barbara,L,11-0,11,0,11,win,20200213_thum,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,East Los Angeles,eastlosangeles,erickespinoza8bs1,Erick Espinoza
Feb 8,home,Riverside,L,11-0,11,0,11,win,20200208_xz7g,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,East Los Angeles,eastlosangeles,erickespinoza8bs1,Erick Espinoza
Feb 7,home,Riverside,L,8-1,8,1,7,win,20200207_q6bt,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,East Los Angeles,eastlosangeles,erickespinoza8bs1,Erick Espinoza
Feb 6,home,Citrus,L,12-2,12,2,10,win,20200206_0091,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,East Los Angeles,eastlosangeles,erickespinoza8bs1,Erick Espinoza
Feb 1,home,Desert,L,14-6,14,6,8,win,20200201_m8x1,0,0,0,0,2.0,4,2,2,9.00,,1,,2020,2019-20,East Los Angeles,eastlosangeles,erickespinoza8bs1,Erick Espinoza
Jan 31,home,Ohlone,L,9-3,9,3,6,win,20200131_9xdx,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,East Los Angeles,eastlosangeles,erickespinoza8bs1,Erick Espinoza
Jan 25,home,Citrus,W,14-1,14,1,13,win,20200125_69o1,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,East Los Angeles,eastlosangeles,erickespinoza8bs1,Erick Espinoza
