date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 24,home,El Camino-Compton Center,L,7-5,7,5,2,win,20140424_8w4s,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Cerritos,cerritos,kentonmcdonald7vtd,Kenton McDonald
Apr 16,home,Cuesta,W,14-0,14,0,14,win,20140416_gehh,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Cerritos,cerritos,kentonmcdonald7vtd,Kenton McDonald
Apr 3,home,Pasadena,W,9-5,9,5,4,win,20140403_5126,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Cerritos,cerritos,kentonmcdonald7vtd,Kenton McDonald
Mar 15,home,Long Beach,W,7-4,7,4,3,win,20140315_j6m8,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Cerritos,cerritos,kentonmcdonald7vtd,Kenton McDonald
Mar 13,home,Long Beach,L,2-0,2,0,2,win,20140313_fb11,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Cerritos,cerritos,kentonmcdonald7vtd,Kenton McDonald
Mar 11,home,Long Beach,W,3-1,3,1,2,win,20140311_zhxu,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Cerritos,cerritos,kentonmcdonald7vtd,Kenton McDonald
Mar 8,home,El Camino,L,9-2,9,2,7,win,20140308_ri26,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Cerritos,cerritos,kentonmcdonald7vtd,Kenton McDonald
Mar 4,home,El Camino,L,2-0,2,0,2,win,20140304_gygi,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Cerritos,cerritos,kentonmcdonald7vtd,Kenton McDonald
Feb 20,home,Santa Ana,W,4-3,4,3,1,win,20140220_k6fu,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Cerritos,cerritos,kentonmcdonald7vtd,Kenton McDonald
Feb 18,home,Golden West,L,3-1,3,1,2,win,20140218_jja8,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Cerritos,cerritos,kentonmcdonald7vtd,Kenton McDonald
Feb 15,home,Mt. San Jacinto,L,6-3,6,3,3,win,20140215_mbyp,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Cerritos,cerritos,kentonmcdonald7vtd,Kenton McDonald
Feb 14,home,Oxnard,L,3-1,3,1,2,win,20140214_2ctg,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Cerritos,cerritos,kentonmcdonald7vtd,Kenton McDonald
Feb 13,home,Mt. San Jacinto,W,10-6,10,6,4,win,20140213_trbs,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Cerritos,cerritos,kentonmcdonald7vtd,Kenton McDonald
Feb 11,home,Ventura,L,9-3,9,3,6,win,20140211_bo7b,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Cerritos,cerritos,kentonmcdonald7vtd,Kenton McDonald
Feb 4,home,Ventura,L,7-4,7,4,3,win,20140204_mbyi,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Cerritos,cerritos,kentonmcdonald7vtd,Kenton McDonald
