date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 28,home,Fresno City,L,26-1,26,1,25,win,20170428_w8o4,0,0,0,0,0.0,,,,0.00,,,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Apr 27,home,Fresno City,L,6-1,6,1,5,win,,,,,,,,,,,,,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Apr 25,home,Fresno City,L,10-0,10,0,10,win,20170425_u6qm,1,0,1,0,5.0,7,9,4,7.20,5,3,1,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Apr 22,home,Cerro Coso,L,9-3,9,3,6,win,,,,,,,,,,,,,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Apr 21,home,Cerro Coso,L,17-5,17,5,12,win,20170421_6bz6,0,0,0,0,1.0,,,,0.00,,1,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Apr 19,home,Cerro Coso,W,6-2,6,2,4,win,20170419_w361,1,1,0,0,9.0,5,2,2,2.00,1,3,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Apr 11,home,LA Pierce,L,11-5,11,5,6,win,,,,,,,,,,,,,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Apr 10,home,Antelope Valley,W,11-2,11,2,9,win,20170410_eh9g,1,1,0,0,9.0,6,2,1,1.00,1,3,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Apr 8,home,Sequoias,L,4-0,4,0,4,win,,,,,,,,,,,,,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Apr 6,home,Sequoias,L,3-2,3,2,1,win,,,,,,,,,,,,,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Apr 4,home,Sequoias,L,15-1,15,1,14,win,20170404_zbzc,1,0,1,0,3.1,7,7,5,13.50,5,0,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Apr 1,home,West Hills Coalinga,L,5-3,5,3,2,win,,,,,,,,,,,,,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Mar 30,home,West Hills Coalinga,L,4-2,4,2,2,win,,,,,,,,,,,,,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Mar 28,home,West Hills Coalinga,L,9-8,9,8,1,win,20170328_j8r1,1,0,1,0,5.0,7,7,2,3.60,1,2,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Mar 25,home,Reedley,L,9-0,9,0,9,win,,,,,,,,,,,,,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Mar 23,home,Reedley,L,12-0,12,0,12,win,,,,,,,,,,,,,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Mar 21,home,Reedley,L,10-2,10,2,8,win,20170321_rvc6,1,0,1,0,5.1,13,6,6,10.13,0,1,1,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Mar 18,home,Taft,L,14-8,14,8,6,win,,,,,,,,,,,,,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Mar 16,home,Taft,L,7-3,7,3,4,win,,,,,,,,,,,,,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Mar 14,home,Taft,L,9-1,9,1,8,win,20170314_dzal,1,0,1,0,5.0,6,4,2,3.60,3,5,1,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Mar 11,home,Merced,L,16-0,16,0,16,win,,,,,,,,,,,,,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Mar 9,home,Merced,L,17-1,17,1,16,win,,,,,,,,,,,,,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Mar 7,home,Merced,L,6-0,6,0,6,win,20170307_dhrn,1,0,1,0,6.1,9,6,6,8.53,2,3,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
Mar 4,home,Monterey,L,11-7,11,7,4,win,,,,,,,,,,,,,,2017,,Porterville,porterville,jordongraderruvj,Jordon Grader
