date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Mar 12,home,Shasta,W,9-0,9,0,9,win,20200312_ery0,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Mar 8,home,Butte,W,4-3,4,3,1,win,20200308_g2q7,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Mar 8,home,Butte,W,4-3,4,3,1,win,20200308_ze74,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Mar 6,home,Butte,W,9-3,9,3,6,win,20200306_hf28,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Feb 29,home,Siskiyous,W,5-1,5,1,4,win,20200229_czkd,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Feb 28,home,Siskiyous,W,7-4,7,4,3,win,20200228_qizr,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Feb 28,home,Siskiyous,W,13-8,13,8,5,win,20200228_xvbj,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Feb 22,home,Redwoods,W,18-5,18,5,13,win,20200222_anzi,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Feb 21,home,Redwoods,W,6-1,6,1,5,win,20200221_o47d,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Feb 21,home,Redwoods,W,16-1,16,1,15,win,20200221_tp3m,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Feb 15,home,Monterey Peninsula,W,2-1,2,1,1,win,20200215_9o1s,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Feb 14,home,Monterey Peninsula,L,11-2,11,2,9,win,20200214_h8c7,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Feb 14,home,Marin,W,3-1,3,1,2,win,20200214_zsct,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Feb 13,home,Marin,L,10-2,10,2,8,win,20200213_0u06,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Feb 8,home,Laney,W,15-3,15,3,12,win,20200208_my50,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Feb 7,home,Canada,L,10-5,10,5,5,win,20200207_kg16,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Feb 7,home,Canada,W,7-5,7,5,2,win,20200207_l8nj,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Feb 6,home,Cosumnes River,W,16-9,16,9,7,win,20200206_oe4v,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Feb 1,home,Yuba,L,6-4,6,4,2,win,20200201_f2vi,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Feb 1,home,Yuba,W,8-4,8,4,4,win,20200201_apcd,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Jan 31,home,Yuba,W,7-2,7,2,5,win,20200131_dvd5,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Jan 30,home,Sierra,L,17-1,17,1,16,win,20200130_egvq,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Jan 25,home,Porterville,W,12-0,12,0,12,win,20200125_emma,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Jan 24,home,Porterville,W,5-1,5,1,4,win,20200124_ekn5,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
Jan 24,home,Porterville,W,3-2,3,2,1,win,20200124_3ot3,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,Lassen,lassen,austinmajorskyc2vf,Austin Majorsky
