date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Mar 3,home,Diablo Valley,L,5-3,5,3,2,win,20230303_mspw,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Sierra,sierra,zachchamizode5g,Zach Chamizo
Mar 2,home,Diablo Valley,L,5-3,5,3,2,win,20230302_uwtq,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Sierra,sierra,zachchamizode5g,Zach Chamizo
Mar 1,home,Diablo Valley,L,3-0,3,0,3,win,20230301_o1bd,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Sierra,sierra,zachchamizode5g,Zach Chamizo
Feb 18,home,Los Medanos,W,9-5,9,5,4,win,20230218_liuz,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Sierra,sierra,zachchamizode5g,Zach Chamizo
Feb 17,home,Yuba,W,16-0,16,0,16,win,20230217_kwwh,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Sierra,sierra,zachchamizode5g,Zach Chamizo
Feb 14,home,Laney,W,20-5,20,5,15,win,20230214_qb7g,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Sierra,sierra,zachchamizode5g,Zach Chamizo
Feb 13,home,Chabot,L,5-4,5,4,1,win,20230213_jjbc,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Sierra,sierra,zachchamizode5g,Zach Chamizo
Feb 10,home,Cosumnes River,W,9-2,9,2,7,win,20230210_egbn,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Sierra,sierra,zachchamizode5g,Zach Chamizo
Feb 9,home,Feather River,W,3-1,3,1,2,win,20230209_gwey,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Sierra,sierra,zachchamizode5g,Zach Chamizo
Feb 7,home,Los Medanos,W,5-3,5,3,2,win,20230207_lvqu,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Sierra,sierra,zachchamizode5g,Zach Chamizo
Feb 4,home,Reedley,W,11-6,11,6,5,win,20230204_9ho6,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Sierra,sierra,zachchamizode5g,Zach Chamizo
Feb 3,home,Oxnard,W,19-3,19,3,16,win,20230203_xmlv,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Sierra,sierra,zachchamizode5g,Zach Chamizo
Feb 2,home,Santa Ana,W,8-4,8,4,4,win,20230202_cepd,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Sierra,sierra,zachchamizode5g,Zach Chamizo
Jan 31,home,Santa Rosa,L,4-0,4,0,4,win,20230131_oidy,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Sierra,sierra,zachchamizode5g,Zach Chamizo
Jan 28,home,Laney,W,4-1,4,1,3,win,20230128_o604,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Sierra,sierra,zachchamizode5g,Zach Chamizo
