date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 25,home,Grossmont,L,4-1,4,1,3,win,,,,,,,,,,,,,,2013,,Southwestern,southwestern,juwunmccrayej2i,Juwun McCray
Apr 23,home,San Diego City,L,8-2,8,2,6,win,,,,,,,,,,,,,,2013,,Southwestern,southwestern,juwunmccrayej2i,Juwun McCray
Apr 20,home,San Diego Mesa,W,6-2,6,2,4,win,,,,,,,,,,,,,,2013,,Southwestern,southwestern,juwunmccrayej2i,Juwun McCray
Apr 18,home,Imperial Valley,W,7-6,7,6,1,win,20130418_mry6,0,1,0,0,1.0,1,1,1,9.00,0,0,,2013,,Southwestern,southwestern,juwunmccrayej2i,Juwun McCray
Apr 16,home,Palomar,L,4-3,4,3,1,win,,,,,,,,,,,,,,2013,,Southwestern,southwestern,juwunmccrayej2i,Juwun McCray
Apr 13,home,Grossmont,L,8-7,8,7,1,win,20130413_3526,1,0,1,0,2.1,5,5,2,7.71,2,0,,2013,,Southwestern,southwestern,juwunmccrayej2i,Juwun McCray
Apr 11,home,Grossmont,L,11-7,11,7,4,win,,,,,,,,,,,,,,2013,,Southwestern,southwestern,juwunmccrayej2i,Juwun McCray
Apr 9,home,Grossmont,L,8-4,8,4,4,win,,,,,,,,,,,,,,2013,,Southwestern,southwestern,juwunmccrayej2i,Juwun McCray
Apr 6,home,San Diego City,L,9-5,9,5,4,win,20130406_tdxp,1,0,1,0,6.0,8,7,6,9.00,4,4,,2013,,Southwestern,southwestern,juwunmccrayej2i,Juwun McCray
Apr 4,home,San Diego City,W,2-0,2,0,2,win,,,,,,,,,,,,,,2013,,Southwestern,southwestern,juwunmccrayej2i,Juwun McCray
Apr 2,home,San Diego City,L,6-5,6,5,1,win,,,,,,,,,,,,,,2013,,Southwestern,southwestern,juwunmccrayej2i,Juwun McCray
Mar 29,home,San Diego Mesa,W,7-0,7,0,7,win,20130329_ly66,1,1,0,0,8.0,3,0,0,0.00,4,2,,2013,,Southwestern,southwestern,juwunmccrayej2i,Juwun McCray
Mar 28,home,San Diego Mesa,L,2-0,2,0,2,win,,,,,,,,,,,,,,2013,,Southwestern,southwestern,juwunmccrayej2i,Juwun McCray
Mar 26,home,San Diego Mesa,W,5-4,5,4,1,win,,,,,,,,,,,,,,2013,,Southwestern,southwestern,juwunmccrayej2i,Juwun McCray
Mar 23,home,Imperial Valley,W,6-0,6,0,6,win,20130323_j0lf,1,1,0,0,8.0,1,0,0,0.00,2,6,,2013,,Southwestern,southwestern,juwunmccrayej2i,Juwun McCray
Mar 21,home,Imperial Valley,W,3-0,3,0,3,win,20130321_1x7s,0,0,0,0,0.0,,,,0.00,,,,2013,,Southwestern,southwestern,juwunmccrayej2i,Juwun McCray
Mar 19,home,Imperial Valley,W,8-6,8,6,2,win,20130319_90i9,0,0,0,0,0.0,,,,0.00,,,,2013,,Southwestern,southwestern,juwunmccrayej2i,Juwun McCray
