date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 26,home,Napa,L,8-4,8,4,4,win,,,,,,,,,,,,,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Apr 24,home,Napa,L,10-4,10,4,6,win,20120424_lduw,0,0,0,0,4.0,2,3,3,6.75,2,1,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Apr 21,home,Solano,L,10-7,10,7,3,win,20120421_e2mf,0,0,0,0,0.2,0,0,0,0.00,0,1,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Apr 19,home,Solano,L,3-1,3,1,2,win,,,,,,,,,,,,,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Apr 17,home,Laney,L,2-0,2,0,2,win,,,,,,,,,,,,,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Apr 14,home,Laney,L,3-2,3,2,1,win,,,,,,,,,,,,,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Apr 12,home,Mendocino,W,10-3,10,3,7,win,20120412_9mrw,1,1,0,0,8.1,12,3,2,2.16,1,3,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Apr 12,home,Mendocino,W,9-4,9,4,5,win,,,,,,,,,,,,,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Apr 9,home,Yuba,W,9-2,9,2,7,win,,,,,,,,,,,,,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Apr 5,home,Marin,L,8-7,8,7,1,win,20120405_63ur,0,0,0,0,3.2,2,1,1,2.45,2,2,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Apr 3,home,Marin,W,5-4,5,4,1,win,,,,,,,,,,,,,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Apr 2,home,Laney,L,13-10,13,10,3,win,20120402_65l6,0,0,0,0,1.0,0,0,0,0.00,1,0,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Mar 30,home,Los Medanos,L,12-11,12,11,1,win,20120330_uf1a,0,0,1,0,4.1,5,3,3,6.23,3,3,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Mar 29,home,Yuba,W,7-4,7,4,3,win,,,,,,,,,,,,,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Mar 26,home,Marin,L,7-6,7,6,1,win,,,,,,,,,,,,,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Mar 23,home,Los Medanos,W,3-1,3,1,2,win,,,,,,,,,,,,,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Mar 22,home,Napa,W,15-8,15,8,7,win,20120322_tuze,0,0,0,0,1.1,0,0,0,0.00,2,3,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Mar 20,home,Solano,L,7-4,7,4,3,win,,,,,,,,,,,,,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Mar 19,home,Mendocino,W,4-1,4,1,3,win,,,,,,,,,,,,,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Mar 10,home,Yuba,L,6-5,6,5,1,win,,,,,,,,,,,,,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Mar 10,home,Yuba,W,10-3,10,3,7,win,20120310_n3tk,0,0,0,0,1.2,1,1,1,5.40,1,0,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
Mar 8,home,Los Medanos,W,11-8,11,8,3,win,,,,,,,,,,,,,,2012,2011-12,Contra Costa,contracosta,pbynumbloe,P. Bynum
