date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 28,home,Orange Coast,L,8-0,8,0,8,win,20210528_xu0i,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
May 28,home,Orange Coast,W,6-1,6,1,5,win,20210528_hz2e,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
May 27,home,Orange Coast,W,9-5,9,5,4,win,20210527_bcp9,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
May 25,home,Orange Coast,W,8-3,8,3,5,win,20210525_wlbn,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
May 21,home,Saddleback,L,5-2,5,2,3,win,20210521_deph,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
May 21,home,Saddleback,W,6-2,6,2,4,win,20210521_sauf,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
May 20,home,Saddleback,W,8-0,8,0,8,win,20210520_3bz5,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
May 18,home,Saddleback,W,8-7,8,7,1,win,20210518_ckr4,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
May 14,home,Irvine Valley,L,13-3,13,3,10,win,20210514_uaqk,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
May 14,home,Irvine Valley,T,4-4,4,4,0,tie,20210514_o9o9,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
May 13,home,Irvine Valley,L,5-2,5,2,3,win,20210513_o2qw,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
May 11,home,Irvine Valley,L,12-11,12,11,1,win,20210511_g48e,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
May 7,home,Cypress,L,7-4,7,4,3,win,20210507_xb1l,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
May 7,home,Cypress,W,16-3,16,3,13,win,20210507_iazy,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
May 6,home,Cypress,L,17-8,17,8,9,win,20210506_8ycx,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
May 4,home,Cypress,W,11-9,11,9,2,win,20210504_92gh,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
Apr 30,home,Mt. San Antonio,L,9-6,9,6,3,win,20210430_q7rm,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
Apr 29,home,Mt. San Antonio,W,8-0,8,0,8,win,20210429_tzp6,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
Apr 27,home,Mt. San Antonio,L,13-4,13,4,9,win,20210427_tm3k,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
Apr 23,home,Fullerton,L,8-5,8,5,3,win,20210423_khk6,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
Apr 22,home,Fullerton,W,2-1,2,1,1,win,20210422_oqz9,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
Apr 16,home,Golden West,L,13-3,13,3,10,win,20210416_rfxv,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
Apr 15,home,Golden West,W,5-4,5,4,1,win,20210415_vmr0,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
Apr 13,home,Golden West,W,8-7,8,7,1,win,20210413_rxnp,0,0,0,0,0.0,,,,0.00,,,,2021,,Santa Ana,santaana,marcusjohnsonyam7,Marcus Johnson
