date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Mar 18,home,Chaffey,L,13-3,13,3,10,win,20230318_mcl2,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Victor Valley,victorvalley,juanmartinezyhkj,Juan Martinez
Mar 16,home,Chaffey,L,21-1,21,1,20,win,20230316_qdjd,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Victor Valley,victorvalley,juanmartinezyhkj,Juan Martinez
Mar 11,home,Mt. San Jacinto,L,14-11,14,11,3,win,20230311_vbmj,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Victor Valley,victorvalley,juanmartinezyhkj,Juan Martinez
Mar 4,home,Cerro Coso,L,17-4,17,4,13,win,20230304_pq7j,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Victor Valley,victorvalley,juanmartinezyhkj,Juan Martinez
Mar 2,home,Antelope Valley,L,11-10,11,10,1,win,20230302_jnw5,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Victor Valley,victorvalley,juanmartinezyhkj,Juan Martinez
Feb 28,home,Barstow,L,10-0,10,0,10,win,20230228_1b8k,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Victor Valley,victorvalley,juanmartinezyhkj,Juan Martinez
Feb 27,home,Antelope Valley,L,26-4,26,4,22,win,20230227_mu76,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Victor Valley,victorvalley,juanmartinezyhkj,Juan Martinez
Feb 22,home,Antelope Valley,L,21-8,21,8,13,win,20230222_f7b9,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Victor Valley,victorvalley,juanmartinezyhkj,Juan Martinez
Feb 18,home,San Diego City,L,10-1,10,1,9,win,20230218_2rre,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Victor Valley,victorvalley,juanmartinezyhkj,Juan Martinez
Feb 18,home,San Diego City,L,14-0,14,0,14,win,20230218_ao6z,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Victor Valley,victorvalley,juanmartinezyhkj,Juan Martinez
Feb 11,home,Citrus,W,3-2,3,2,1,win,20230211_p19l,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Victor Valley,victorvalley,juanmartinezyhkj,Juan Martinez
Feb 10,home,Citrus,L,10-6,10,6,4,win,20230210_7adu,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Victor Valley,victorvalley,juanmartinezyhkj,Juan Martinez
Feb 9,home,Pasadena City,L,6-5,6,5,1,win,20230209_j2op,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Victor Valley,victorvalley,juanmartinezyhkj,Juan Martinez
Feb 7,home,Pasadena City,L,12-5,12,5,7,win,20230207_pslu,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Victor Valley,victorvalley,juanmartinezyhkj,Juan Martinez
Feb 4,home,Imperial Valley,L,17-0,17,0,17,win,20230204_jv8r,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Victor Valley,victorvalley,juanmartinezyhkj,Juan Martinez
Feb 2,home,Grossmont,L,9-2,9,2,7,win,20230202_7aq7,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Victor Valley,victorvalley,juanmartinezyhkj,Juan Martinez
Jan 28,home,Mt. San Antonio,L,6-0,6,0,6,win,20230128_ivlq,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Victor Valley,victorvalley,juanmartinezyhkj,Juan Martinez
