date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Mar 13,home,Bakersfield,W,9-6,9,6,3,win,20230313_6edm,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Canyons,canyons,daneflashbergyigq,Dane Flashberg
Mar 7,home,Bakersfield,W,4-3,4,3,1,win,20230307_yppu,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Canyons,canyons,daneflashbergyigq,Dane Flashberg
Mar 4,home,Cypress,L,13-7,13,7,6,win,20230304_h5ab,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Canyons,canyons,daneflashbergyigq,Dane Flashberg
Feb 21,home,Santa Ana,L,6-0,6,0,6,win,20230221_dhun,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Canyons,canyons,daneflashbergyigq,Dane Flashberg
Feb 18,home,Santa Ana,L,11-4,11,4,7,win,20230218_262k,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Canyons,canyons,daneflashbergyigq,Dane Flashberg
Feb 16,home,Moorpark,W,14-6,14,6,8,win,20230216_isb6,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Canyons,canyons,daneflashbergyigq,Dane Flashberg
Feb 11,home,Allan Hancock,W,11-5,11,5,6,win,20230211_b1qv,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Canyons,canyons,daneflashbergyigq,Dane Flashberg
Feb 7,home,Rio Hondo,W,10-2,10,2,8,win,20230207_o1jj,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Canyons,canyons,daneflashbergyigq,Dane Flashberg
Feb 4,home,Allan Hancock,W,8-3,8,3,5,win,20230204_vlps,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Canyons,canyons,daneflashbergyigq,Dane Flashberg
Feb 3,home,Cosumnes River,W,8-2,8,2,6,win,20230203_35te,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Canyons,canyons,daneflashbergyigq,Dane Flashberg
Feb 2,home,Cosumnes River,L,8-3,8,3,5,win,20230202_n51w,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Canyons,canyons,daneflashbergyigq,Dane Flashberg
Jan 28,home,Saddleback,W,12-1,12,1,11,win,20230128_17a2,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Canyons,canyons,daneflashbergyigq,Dane Flashberg
