date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 24,home,Marin,L,9-2,9,2,7,win,20150424_v800,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Apr 23,home,Los Medanos,W,10-3,10,3,7,win,20150423_09lv,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Apr 21,home,Folsom Lake,W,16-5,16,5,11,win,20150421_zwga,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Apr 16,home,Yuba,L,9-2,9,2,7,win,20150416_s0rn,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Apr 14,home,Solano,W,9-6,9,6,3,win,20150414_7jni,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Apr 10,home,Contra Costa,W,10-4,10,4,6,win,20150410_hukd,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Apr 9,home,Napa,W,5-2,5,2,3,win,20150409_jd3n,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Apr 7,home,Mendocino,W,8-1,8,1,7,win,20150407_2mu1,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Apr 3,home,Marin,L,2-0,2,0,2,win,20150403_m663,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Apr 2,home,Marin,L,17-7,17,7,10,win,20150402_23ec,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Mar 31,home,Los Medanos,L,7-2,7,2,5,win,20150331_nioo,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Mar 28,home,Los Medanos,L,8-2,8,2,6,win,20150328_9xsi,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Mar 26,home,Folsom Lake,L,7-6,7,6,1,win,20150326_l0fb,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Mar 17,home,Yuba,L,14-2,14,2,12,win,20150317_f3b6,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Mar 14,home,Yuba,L,5-3,5,3,2,win,20150314_08r9,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Mar 12,home,Solano,L,11-7,11,7,4,win,20150312_5897,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Mar 10,home,Solano,L,10-3,10,3,7,win,20150310_pve7,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Mar 7,home,Contra Costa,L,4-3,4,3,1,win,20150307_2p9b,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Mar 5,home,Contra Costa,L,6-0,6,0,6,win,20150305_34hh,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Mar 3,home,Napa,L,4-3,4,3,1,win,20150303_hrdj,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Feb 28,home,Napa,L,10-9,10,9,1,win,20150228_yhrx,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Feb 24,home,Mendocino,L,3-2,3,2,1,win,20150224_n725,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Feb 21,home,American River,L,10-4,10,4,6,win,20150221_z3ln,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Feb 14,home,Redwoods,W,10-3,10,3,7,win,20150214_u959,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Feb 10,home,Santa Rosa,L,9-3,9,3,6,win,20150210_vsc0,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Feb 7,home,Monterey,W,1-0,1,0,1,win,20150207_c1wn,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
Feb 5,home,Cabrillo,L,7-3,7,3,4,win,20150205_cqna,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Laney,laney,ryansilva69xd,Ryan Silva
