date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 10,home,Mt. San Antonio,L,12-8,12,8,4,win,20190510_gtjv,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
May 9,home,Mt. San Antonio,L,8-4,8,4,4,win,20190509_1g6a,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
May 4,home,Cuesta,W,3-0,3,0,3,win,20190504_wco7,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
May 3,home,Cuesta,W,5-0,5,0,5,win,20190503_jqfw,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Apr 26,home,Cypress,L,9-8,9,8,1,win,20190426_okwn,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Apr 25,home,Cypress,W,12-1,12,1,11,win,20190425_jld8,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Apr 23,home,Cypress,W,13-10,13,10,3,win,20190423_5w1d,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Apr 18,home,LA Pierce,W,6-1,6,1,5,win,20190418_cfos,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Apr 16,home,LA Mission,W,10-3,10,3,7,win,20190416_zrg5,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Apr 12,home,Santa Ana,L,3-0,3,0,3,win,20190412_md1s,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Apr 11,home,Santa Ana,W,19-6,19,6,13,win,20190411_1iep,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Apr 9,home,Santa Ana,W,8-4,8,4,4,win,20190409_tnuw,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Apr 6,home,Irvine Valley,W,5-1,5,1,4,win,20190406_urg2,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Apr 4,home,Irvine Valley,W,5-3,5,3,2,win,20190404_scxg,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Mar 30,home,Orange Coast,L,12-0,12,0,12,win,20190330_f1mk,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Mar 28,home,Orange Coast,L,11-6,11,6,5,win,20190328_uduu,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Mar 26,home,Orange Coast,W,7-6,7,6,1,win,20190326_lskb,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Mar 21,home,Saddleback,W,8-6,8,6,2,win,20190321_aflv,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Mar 19,home,Saddleback,W,5-3,5,3,2,win,20190319_izxk,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Mar 16,home,Fullerton,W,6-4,6,4,2,win,20190316_k8rb,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Mar 14,home,Fullerton,W,10-6,10,6,4,win,20190314_yf25,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Mar 9,home,Golden West,W,7-1,7,1,6,win,20190309_q7dv,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Mar 7,home,Golden West,L,7-1,7,1,6,win,20190307_6wpp,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Mar 5,home,Golden West,W,11-1,11,1,10,win,20190305_1te3,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Feb 22,home,Mt. San Jacinto,W,11-6,11,6,5,win,20190222_6vri,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Feb 20,home,San Bernardino Valley,W,1-0,1,0,1,win,20190220_yegv,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
Feb 19,home,Palomar,W,8-0,8,0,8,win,20190219_274l,0,0,0,0,0.0,,,,0.00,,,,2019,,Riverside,riverside,steveramirezqq5i,Steve Ramirez
