date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 20,home,San Joaquin Delta,L,9-3,9,3,6,win,20180520_rlqu,0,0,0,0,0.2,2,2,1,13.50,1,0,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
May 18,home,San Joaquin Delta,L,7-2,7,2,5,win,20180518_04fq,0,0,0,0,4.0,3,1,1,2.25,2,4,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
May 4,home,Sequoias,W,10-2,10,2,8,win,20180504_1icr,0,0,0,0,1.0,1,,,0.00,1,,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Apr 27,home,Monterey Peninsula,W,12-2,12,2,10,win,20180427_vzud,0,0,0,0,1.0,3,2,2,18.00,,,1,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Apr 20,home,Skyline,W,17-1,17,1,16,win,20180420_6iaj,0,0,0,0,1.2,2,1,1,5.40,,3,1,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Apr 14,home,Canada,W,11-1,11,1,10,win,20180414_r6lg,0,0,0,0,1.0,,,,0.00,,2,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Apr 7,home,Cabrillo,W,8-2,8,2,6,win,20180407_x240,0,0,0,0,0.0,1,1,1,INF,1,,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Mar 31,home,San Francisco,L,4-3,4,3,1,win,20180331_des1,0,0,0,0,0.2,1,0,0,0.00,0,1,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Mar 24,home,Hartnell,W,9-2,9,2,7,win,20180324_2xxs,0,0,0,0,1.0,1,,,0.00,,1,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Mar 21,home,Hartnell,W,3-1,3,1,2,win,20180321_bl3t,0,0,0,0,1.0,2,1,1,9.00,,,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Mar 13,home,Gavilan,W,10-1,10,1,9,win,20180313_pv9z,0,0,0,0,1.0,,,,0.00,,1,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Mar 3,home,De Anza,L,8-1,8,1,7,win,20180303_65c8,0,0,0,0,1.0,1,1,,0.00,1,2,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Feb 24,home,Mendocino,W,9-6,9,6,3,win,20180224_jyz4,0,0,0,0,0.0,2,2,,0.00,1,,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Feb 21,home,West Hills Coalinga,W,20-0,20,0,20,win,20180221_mbdu,0,0,0,0,1.0,,,,0.00,,1,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Feb 16,home,Porterville,W,13-3,13,3,10,win,20180216_kwcf,0,0,0,0,1.0,,,,0.00,,1,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Feb 15,home,West Hills Coalinga,W,12-2,12,2,10,win,20180215_j2ze,0,0,0,0,1.0,1,,,0.00,,1,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Feb 13,home,Contra Costa,W,11-1,11,1,10,win,20180213_mxgw,0,0,0,0,1.0,1,,,0.00,,1,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Feb 8,home,Reedley,L,5-4,5,4,1,win,20180208_q5hv,0,0,0,0,0.1,,,,0.00,,1,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Feb 6,home,Contra Costa,W,7-1,7,1,6,win,20180206_6let,0,0,0,0,1.0,,,,0.00,,1,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Jan 30,home,Yuba,L,3-2,3,2,1,win,20180130_3woa,0,0,1,0,3.0,3,2,2,6.00,,4,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
Jan 27,home,Diablo Valley,W,12-1,12,1,11,win,20180127_wczi,0,0,0,0,1.0,,,,0.00,,3,,2018,2017-18,Ohlone,ohlone,michaelnewmanz0p2,Michael Newman
