date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 18,home,Allan Hancock,L,8-3,8,3,5,win,20170418_ynq2,0,0,0,0,0.0,,,,0.00,,,,2017,,Moorpark,moorpark,adrianacostayftw,Adrian Acosta
Apr 15,home,Taft,L,9-5,9,5,4,win,20170415_rywr,0,0,0,0,0.0,,,,0.00,,,,2017,,Moorpark,moorpark,adrianacostayftw,Adrian Acosta
Apr 14,home,Golden West,L,7-2,7,2,5,win,20170414_u434,0,0,0,0,0.0,,,,0.00,,,,2017,,Moorpark,moorpark,adrianacostayftw,Adrian Acosta
Apr 13,home,Golden West,L,1-0,1,0,1,win,20170413_x0hk,0,0,0,0,0.0,,,,0.00,,,,2017,,Moorpark,moorpark,adrianacostayftw,Adrian Acosta
Apr 6,home,Ventura,W,6-5,6,5,1,win,20170406_r7st,0,0,0,0,0.0,,,,0.00,,,,2017,,Moorpark,moorpark,adrianacostayftw,Adrian Acosta
Mar 18,home,Allan Hancock,L,11-3,11,3,8,win,20170318_zfh8,0,0,0,0,0.0,,,,0.00,,,,2017,,Moorpark,moorpark,adrianacostayftw,Adrian Acosta
Mar 16,home,Allan Hancock,W,7-3,7,3,4,win,20170316_iaj3,0,0,0,0,0.0,,,,0.00,,,,2017,,Moorpark,moorpark,adrianacostayftw,Adrian Acosta
Mar 14,home,Ventura,W,2-0,2,0,2,win,20170314_emr5,0,0,0,0,0.0,,,,0.00,,,,2017,,Moorpark,moorpark,adrianacostayftw,Adrian Acosta
Mar 7,home,Cuesta,L,8-0,8,0,8,win,20170307_fm7b,0,0,0,0,0.0,,,,0.00,,,,2017,,Moorpark,moorpark,adrianacostayftw,Adrian Acosta
Mar 3,home,Citrus,L,5-2,5,2,3,win,20170303_j2nd,0,0,0,0,0.0,,,,0.00,,,,2017,,Moorpark,moorpark,adrianacostayftw,Adrian Acosta
Feb 25,home,LA Harbor,W,5-4,5,4,1,win,20170225_w252,0,0,0,0,0.0,,,,0.00,,,,2017,,Moorpark,moorpark,adrianacostayftw,Adrian Acosta
Feb 14,home,Bakersfield,W,2-1,2,1,1,win,20170214_n6r0,0,0,0,0,0.0,,,,0.00,,,,2017,,Moorpark,moorpark,adrianacostayftw,Adrian Acosta
Jan 29,home,Bakersfield,L,10-8,10,8,2,win,20170129_latz,0,0,0,0,0.0,,,,0.00,,,,2017,,Moorpark,moorpark,adrianacostayftw,Adrian Acosta
Jan 27,home,Fullerton,L,17-6,17,6,11,win,20170127_36im,0,0,0,0,0.0,,,,0.00,,,,2017,,Moorpark,moorpark,adrianacostayftw,Adrian Acosta
