date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 9,home,Fresno City,W,18-6,18,6,12,win,20190509_mdko,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Ohlone,ohlone,jamescolyerpg0h,James Colyer
May 4,home,Butte,W,12-6,12,6,6,win,20190504_3e1m,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Ohlone,ohlone,jamescolyerpg0h,James Colyer
Apr 23,home,Monterey Peninsula,W,9-0,9,0,9,win,20190423_qxag,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Ohlone,ohlone,jamescolyerpg0h,James Colyer
Apr 20,home,Skyline,W,19-0,19,0,19,win,20190420_rbrr,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Ohlone,ohlone,jamescolyerpg0h,James Colyer
Apr 16,home,Skyline,W,16-9,16,9,7,win,20190416_axlw,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Ohlone,ohlone,jamescolyerpg0h,James Colyer
Apr 4,home,Cabrillo,W,8-1,8,1,7,win,20190404_8ml8,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Ohlone,ohlone,jamescolyerpg0h,James Colyer
Mar 30,home,San Francisco,W,13-3,13,3,10,win,20190330_4dy3,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Ohlone,ohlone,jamescolyerpg0h,James Colyer
Mar 26,home,West Valley,W,10-1,10,1,9,win,20190326_h8ae,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Ohlone,ohlone,jamescolyerpg0h,James Colyer
Mar 23,home,Hartnell,W,14-0,14,0,14,win,20190323_qiwf,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Ohlone,ohlone,jamescolyerpg0h,James Colyer
Mar 12,home,Gavilan,W,14-3,14,3,11,win,20190312_3rcr,0,0,0,0,1.0,,1,1,9.00,,,,2019,2018-19,Ohlone,ohlone,jamescolyerpg0h,James Colyer
Mar 4,home,American River,W,10-0,10,0,10,win,20190304_5zkb,0,0,0,0,1.0,1,,,0.00,,1,,2019,2018-19,Ohlone,ohlone,jamescolyerpg0h,James Colyer
Feb 26,home,Mission,L,13-3,13,3,10,win,20190226_ok35,0,0,0,0,0.2,1,2,2,27.00,2,1,,2019,2018-19,Ohlone,ohlone,jamescolyerpg0h,James Colyer
Feb 23,home,Mendocino,W,17-1,17,1,16,win,20190223_9bdv,0,0,0,0,1.0,,,,0.00,,1,,2019,2018-19,Ohlone,ohlone,jamescolyerpg0h,James Colyer
Feb 20,home,Porterville,W,15-2,15,2,13,win,20190220_h91l,0,0,0,0,1.0,,,,0.00,,2,,2019,2018-19,Ohlone,ohlone,jamescolyerpg0h,James Colyer
Feb 20,home,Porterville,W,10-0,10,0,10,win,20190220_snac,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Ohlone,ohlone,jamescolyerpg0h,James Colyer
Feb 12,home,Contra Costa,W,11-1,11,1,10,win,20190212_jx32,0,0,0,0,0.1,,,,0.00,,1,,2019,2018-19,Ohlone,ohlone,jamescolyerpg0h,James Colyer
Jan 29,home,Diablo Valley,W,12-8,12,8,4,win,20190129_6y6k,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Ohlone,ohlone,jamescolyerpg0h,James Colyer
