date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 29,home,Reedley,L,12-3,12,3,9,win,20220429_yjqf,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Apr 28,home,Merced,L,7-2,7,2,5,win,20220428_ubph,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Apr 26,home,West Hills Coalinga,W,5-4,5,4,1,win,20220426_55wm,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Apr 23,home,Fresno City,L,16-5,16,5,11,win,20220423_4grg,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Apr 20,home,Porterville,L,5-3,5,3,2,win,20220420_8lwq,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Apr 19,home,Sequoias,L,3-2,3,2,1,win,20220419_78z9,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Apr 15,home,Compton,L,5-1,5,1,4,win,20220415_o9kq,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Apr 2,home,Porterville,W,10-5,10,5,5,win,20220402_4kk4,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Mar 26,home,West Hills Coalinga,W,17-1,17,1,16,win,20220326_g961,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Mar 17,home,Fresno City,L,5-3,5,3,2,win,20220317_0li1,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Mar 15,home,Fresno City,L,4-2,4,2,2,win,20220315_rzcg,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Mar 8,home,Sequoias,L,11-4,11,4,7,win,20220308_om39,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Mar 5,home,Reedley,L,5-3,5,3,2,win,20220305_tcp8,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Mar 1,home,Reedley,L,18-1,18,1,17,win,20220301_9ui4,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Feb 24,home,Merced,L,11-8,11,8,3,win,20220224_kymu,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Feb 19,home,Mt. San Jacinto,L,20-3,20,3,17,win,20220219_1v0l,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Feb 17,home,Antelope Valley,L,7-2,7,2,5,win,20220217_yeat,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Feb 15,home,Allan Hancock,L,17-5,17,5,12,win,20220215_0eie,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
Feb 4,home,Folsom Lake,L,16-4,16,4,12,win,20220204_mcil,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,Taft,taft,lukepassmore3yjx,Luke Passmore
