date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 13,home,San Joaquin Delta,L,8-7,8,7,1,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
May 12,home,San Joaquin Delta,W,5-2,5,2,3,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
May 11,home,San Joaquin Delta,L,15-12,15,12,3,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
May 5,home,Marin,W,9-4,9,4,5,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
May 5,home,Marin,W,2-1,2,1,1,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
May 4,home,Marin,L,18-4,18,4,14,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Apr 26,home,Mission,L,15-13,15,13,2,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Apr 24,home,Mission,W,7-6,7,6,1,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Apr 21,home,San Francisco,L,6-4,6,4,2,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Apr 19,home,San Francisco,W,13-5,13,5,8,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Apr 17,home,Chabot,W,9-6,9,6,3,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Apr 14,home,Chabot,W,6-4,6,4,2,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Apr 12,home,De Anza,W,9-2,9,2,7,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Apr 10,home,De Anza,W,8-1,8,1,7,win,20180410_uhfa,0,0,0,0,0.0,,,,0.00,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Apr 7,home,West Valley,W,2-1,2,1,1,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Apr 5,home,West Valley,L,7-6,7,6,1,win,20180405_vyen,0,0,0,0,0.0,,,,0.00,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Apr 3,home,Mission,L,9-6,9,6,3,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Mar 30,home,Skyline,W,3-1,3,1,2,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Mar 29,home,Hartnell,W,5-0,5,0,5,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Mar 27,home,Monterey Peninsula,W,7-2,7,2,5,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Mar 24,home,Mission,W,17-11,17,11,6,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Mar 22,home,San Francisco,W,18-5,18,5,13,win,20180322_23le,0,0,0,0,0.0,,,,0.00,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Mar 19,home,San Francisco,W,3-1,3,1,2,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Mar 17,home,Chabot,L,8-3,8,3,5,win,20180317_qldf,0,0,0,0,0.0,,,,0.00,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Mar 15,home,Chabot,L,22-10,22,10,12,win,20180315_67x0,0,0,0,0,0.0,,,,0.00,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Mar 12,home,De Anza,W,8-1,8,1,7,win,20180312_5f8b,0,0,0,0,0.0,,,,0.00,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Mar 10,home,De Anza,W,9-2,9,2,7,win,20180310_u33c,0,0,0,0,0.0,,,,0.00,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Mar 8,home,West Valley,W,10-1,10,1,9,win,20180308_h3ka,0,0,0,0,0.0,,,,0.00,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Mar 6,home,West Valley,L,9-8,9,8,1,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Mar 3,home,Canada,W,8-5,8,5,3,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Feb 28,home,Gavilan,W,8-3,8,3,5,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Feb 27,home,Ohlone,L,6-5,6,5,1,win,20180227_3vfq,0,0,0,0,0.0,,,,0.00,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Feb 24,home,Marin,L,3-2,3,2,1,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Feb 22,home,Marin,W,7-0,7,0,7,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
Feb 20,home,Marin,W,4-1,4,1,3,win,,,,,,,,,,,,,,2018,,San Mateo,sanmateo,danielhaberernb7bp,Daniel Haberern
