date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 12,home,El Camino,L,6-4,6,4,2,win,20120512_tjk5,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Riverside,riverside,jacksonjones6il8,Jackson Jones
May 11,home,Rio Hondo,L,9-2,9,2,7,win,20120511_3rpe,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Riverside,riverside,jacksonjones6il8,Jackson Jones
May 6,home,East Los Angeles,W,8-0,8,0,8,win,20120506_oz3l,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Riverside,riverside,jacksonjones6il8,Jackson Jones
May 5,home,East Los Angeles,W,1-0,1,0,1,win,20120505_vsyf,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Riverside,riverside,jacksonjones6il8,Jackson Jones
Apr 26,home,Saddleback,W,4-1,4,1,3,win,20120426_uwm7,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Riverside,riverside,jacksonjones6il8,Jackson Jones
Apr 24,home,Saddleback,L,5-3,5,3,2,win,20120424_ks8m,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Riverside,riverside,jacksonjones6il8,Jackson Jones
Apr 20,home,Orange Coast,W,4-3,4,3,1,win,20120420_5mzt,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Riverside,riverside,jacksonjones6il8,Jackson Jones
Apr 19,home,Orange Coast,L,3-1,3,1,2,win,20120419_wr7h,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Riverside,riverside,jacksonjones6il8,Jackson Jones
Apr 14,home,Irvine Valley,L,6-4,6,4,2,win,20120414_oifc,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Riverside,riverside,jacksonjones6il8,Jackson Jones
Apr 4,home,Santa Barbara,W,8-4,8,4,4,win,20120404_6zih,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Riverside,riverside,jacksonjones6il8,Jackson Jones
Mar 30,home,Fullerton,W,9-5,9,5,4,win,20120330_ehvf,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Riverside,riverside,jacksonjones6il8,Jackson Jones
Mar 24,home,Cypress,L,4-1,4,1,3,win,20120324_pa9o,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Riverside,riverside,jacksonjones6il8,Jackson Jones
Mar 20,home,Santa Ana,W,6-2,6,2,4,win,20120320_vgit,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Riverside,riverside,jacksonjones6il8,Jackson Jones
Mar 13,home,Orange Coast,L,10-4,10,4,6,win,20120313_aywo,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Riverside,riverside,jacksonjones6il8,Jackson Jones
Mar 10,home,Irvine Valley,W,6-0,6,0,6,win,20120310_5z3h,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Riverside,riverside,jacksonjones6il8,Jackson Jones
Mar 8,home,Golden West,W,6-5,6,5,1,win,20120308_asu9,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Riverside,riverside,jacksonjones6il8,Jackson Jones
Feb 16,home,Western Nevada,L,12-4,12,4,8,win,20120216_hv76,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Riverside,riverside,jacksonjones6il8,Jackson Jones
