date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,Bakersfield,L,10-7,10,7,3,win,20230128_cvsa,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,brianpaymard09ez,Brian Paymard
Feb 2,home,Ohlone,W,5-4,5,4,1,win,20230202_tssu,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,brianpaymard09ez,Brian Paymard
Feb 7,home,Fullerton,L,12-3,12,3,9,win,20230207_3l5c,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,brianpaymard09ez,Brian Paymard
Feb 9,home,LA Harbor,L,3-1,3,1,2,win,20230209_u0cn,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,brianpaymard09ez,Brian Paymard
Feb 11,home,Cypress,W,7-5,7,5,2,win,20230211_8sa0,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,brianpaymard09ez,Brian Paymard
Feb 16,home,Canyons,L,14-6,14,6,8,win,20230216_isb6,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,brianpaymard09ez,Brian Paymard
Feb 18,home,Fullerton,W,15-9,15,9,6,win,20230218_mlx7,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,brianpaymard09ez,Brian Paymard
Feb 22,home,Ventura,W,5-2,5,2,3,win,20230222_4zq7,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,brianpaymard09ez,Brian Paymard
Mar 2,home,Allan Hancock,L,10-3,10,3,7,win,20230302_fs6b,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,brianpaymard09ez,Brian Paymard
Mar 3,home,Ventura,W,5-1,5,1,4,win,20230303_aj62,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,brianpaymard09ez,Brian Paymard
Mar 7,home,LA Pierce,W,11-8,11,8,3,win,20230307_z76o,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,brianpaymard09ez,Brian Paymard
Mar 9,home,LA Pierce,W,12-2,12,2,10,win,20230309_q12s,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,brianpaymard09ez,Brian Paymard
Mar 18,home,East Los Angeles,L,6-2,6,2,4,win,20230318_vk68,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,brianpaymard09ez,Brian Paymard
Mar 25,home,Cuesta,W,4-3,4,3,1,win,20230325_696r,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,brianpaymard09ez,Brian Paymard
Mar 25,home,Cuesta,L,11-0,11,0,11,win,20230325_6imh,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,brianpaymard09ez,Brian Paymard
Mar 27,home,Cuesta,L,13-4,13,4,9,win,20230327_h11u,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,brianpaymard09ez,Brian Paymard
Apr 1,home,Oxnard,W,3-1,3,1,2,win,20230401_gic9,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,Moorpark,moorpark,brianpaymard09ez,Brian Paymard
