date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 12,home,Saddleback,L,5-4,5,4,1,win,20160212_4l7s,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Cuesta,cuesta,aaronpado5y3l,Aaron Pado
Feb 16,home,Sequoias,W,6-3,6,3,3,win,20160216_lg1h,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Cuesta,cuesta,aaronpado5y3l,Aaron Pado
Mar 10,home,Ventura,L,3-0,3,0,3,win,20160310_i7xq,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Cuesta,cuesta,aaronpado5y3l,Aaron Pado
Mar 17,home,Oxnard,W,11-2,11,2,9,win,20160317_q8jd,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Cuesta,cuesta,aaronpado5y3l,Aaron Pado
Mar 24,home,Fresno City,W,9-2,9,2,7,win,20160324_29r0,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Cuesta,cuesta,aaronpado5y3l,Aaron Pado
Mar 29,home,LA Pierce,W,9-0,9,0,9,win,20160329_sqnv,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Cuesta,cuesta,aaronpado5y3l,Aaron Pado
Apr 5,home,Allan Hancock,W,12-3,12,3,9,win,20160405_ulnk,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Cuesta,cuesta,aaronpado5y3l,Aaron Pado
Apr 15,home,Santa Barbara,W,13-1,13,1,12,win,20160415_wkge,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Cuesta,cuesta,aaronpado5y3l,Aaron Pado
Apr 16,home,Moorpark,L,22-1,22,1,21,win,20160416_4i5e,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Cuesta,cuesta,aaronpado5y3l,Aaron Pado
Apr 28,home,LA Pierce,W,13-1,13,1,12,win,20160428_6a05,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Cuesta,cuesta,aaronpado5y3l,Aaron Pado
Apr 29,home,LA Pierce,W,9-2,9,2,7,win,20160429_n9k8,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,Cuesta,cuesta,aaronpado5y3l,Aaron Pado
