date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Laney,W,20-4,20,4,16,win,20230127_vwds,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,San Mateo,sanmateo,collinodriscoll9a3z,Collin O'Driscoll
Jan 29,home,Siskiyous,W,4-3,4,3,1,win,20230129_jyvn,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,San Mateo,sanmateo,collinodriscoll9a3z,Collin O'Driscoll
Jan 30,home,Siskiyous,W,7-6,7,6,1,win,20230130_fxe0,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,San Mateo,sanmateo,collinodriscoll9a3z,Collin O'Driscoll
Feb 7,home,Merced,W,7-2,7,2,5,win,20230207_l6if,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,San Mateo,sanmateo,collinodriscoll9a3z,Collin O'Driscoll
Feb 9,home,Gavilan,W,18-1,18,1,17,win,20230209_2xxz,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,San Mateo,sanmateo,collinodriscoll9a3z,Collin O'Driscoll
Feb 11,home,Gavilan,W,17-2,17,2,15,win,20230211_y386,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,San Mateo,sanmateo,collinodriscoll9a3z,Collin O'Driscoll
Feb 17,home,Hartnell,W,14-4,14,4,10,win,20230217_2lwp,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,San Mateo,sanmateo,collinodriscoll9a3z,Collin O'Driscoll
Mar 1,home,Cabrillo,W,11-2,11,2,9,win,20230301_3d0k,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,San Mateo,sanmateo,collinodriscoll9a3z,Collin O'Driscoll
Mar 4,home,Ohlone,L,12-2,12,2,10,win,20230304_4izx,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,San Mateo,sanmateo,collinodriscoll9a3z,Collin O'Driscoll
Mar 15,home,Chabot,W,14-1,14,1,13,win,20230315_geuj,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,San Mateo,sanmateo,collinodriscoll9a3z,Collin O'Driscoll
Mar 22,home,San Francisco,W,14-1,14,1,13,win,20230322_9eye,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,San Mateo,sanmateo,collinodriscoll9a3z,Collin O'Driscoll
Mar 23,home,San Francisco,W,10-1,10,1,9,win,20230323_u3nq,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,San Mateo,sanmateo,collinodriscoll9a3z,Collin O'Driscoll
Apr 1,home,Canada,W,6-5,6,5,1,win,20230401_hm7l,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,San Mateo,sanmateo,collinodriscoll9a3z,Collin O'Driscoll
Apr 8,home,Skyline,W,14-0,14,0,14,win,20230408_qaez,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,San Mateo,sanmateo,collinodriscoll9a3z,Collin O'Driscoll
