date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 25,home,Folsom Lake,L,4-3,4,3,1,win,20190125_n783,1,0,1,0,4.0,5,4,1,2.25,1,2,2019,,Butte,butte,benelderuydf,Ben Elder
Jan 31,home,West Valley,W,15-5,15,5,10,win,20190131_f3ba,1,1,0,0,5.1,9,3,3,5.06,0,3,2019,,Butte,butte,benelderuydf,Ben Elder
Feb 8,home,West Hills Coalinga,W,24-2,24,2,22,win,20190208_u1bn,1,1,0,0,5.0,6,1,1,1.80,2,5,2019,,Butte,butte,benelderuydf,Ben Elder
Feb 11,home,Sierra,W,11-8,11,8,3,win,20190211_fm7t,0,0,0,1,1.0,,,,0.00,,1,2019,,Butte,butte,benelderuydf,Ben Elder
Feb 15,home,American River,W,4-2,4,2,2,win,20190215_wlbs,1,1,0,0,7.0,5,2,2,2.57,1,7,2019,,Butte,butte,benelderuydf,Ben Elder
Feb 22,home,Redwoods,W,2-0,2,0,2,win,20190222_u4sk,1,1,0,0,9.0,3,0,0,0.00,0,14,2019,,Butte,butte,benelderuydf,Ben Elder
Feb 23,home,Redwoods,L,7-5,7,5,2,win,20190223_lqn8,0,0,0,0,0.0,,,,0.00,,,2019,,Butte,butte,benelderuydf,Ben Elder
Mar 1,home,Lassen,W,7-5,7,5,2,win,20190301_2y7r,1,1,0,0,5.2,3,2,2,3.18,3,8,2019,,Butte,butte,benelderuydf,Ben Elder
Mar 8,home,Feather River,L,4-2,4,2,2,win,20190308_0y2c,1,0,1,0,6.1,9,4,4,5.68,2,5,2019,,Butte,butte,benelderuydf,Ben Elder
Mar 15,home,Siskiyous,W,4-2,4,2,2,win,20190315_e0vg,1,1,0,0,9.0,7,2,2,2.00,1,8,2019,,Butte,butte,benelderuydf,Ben Elder
Mar 21,home,Shasta,W,18-4,18,4,14,win,20190321_6al8,1,1,0,0,6.0,7,3,3,4.50,1,4,2019,,Butte,butte,benelderuydf,Ben Elder
Mar 30,home,Redwoods,W,12-0,12,0,12,win,20190330_7xsg,1,1,0,0,7.0,2,0,0,0.00,1,8,2019,,Butte,butte,benelderuydf,Ben Elder
Apr 7,home,Lassen,W,15-1,15,1,14,win,20190407_af3l,1,1,0,0,6.0,5,0,0,0.00,0,8,2019,,Butte,butte,benelderuydf,Ben Elder
Apr 9,home,Lassen,W,12-10,12,10,2,win,20190409_47q0,0,0,0,1,1.0,3,1,1,9.00,,2,2019,,Butte,butte,benelderuydf,Ben Elder
Apr 13,home,Feather River,L,4-3,4,3,1,win,20190413_cps1,1,0,1,0,6.0,5,4,3,4.50,1,5,2019,,Butte,butte,benelderuydf,Ben Elder
Apr 19,home,Siskiyous,W,8-0,8,0,8,win,20190419_xxyd,1,1,0,0,7.0,2,0,0,0.00,1,9,2019,,Butte,butte,benelderuydf,Ben Elder
Apr 24,home,Shasta,W,16-9,16,9,7,win,20190424_iu3r,1,1,0,0,6.2,10,7,6,8.10,1,4,2019,,Butte,butte,benelderuydf,Ben Elder
May 3,home,Ohlone,W,5-3,5,3,2,win,20190503_8p2e,1,0,0,0,7.1,6,3,3,3.68,1,3,2019,,Butte,butte,benelderuydf,Ben Elder
May 4,home,Ohlone,L,12-6,12,6,6,win,20190504_3e1m,0,0,0,0,0.0,,,,0.00,,,2019,,Butte,butte,benelderuydf,Ben Elder
May 4,home,Ohlone,L,2-1,2,1,1,win,20190504_9lh4,0,0,0,0,0.0,,,,0.00,,,2019,,Butte,butte,benelderuydf,Ben Elder
