date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 8,home,Folsom Lake,W,10-7,10,7,3,win,20170208_9a4g,0,0,0,0,0.0,,,,0.00,,,2017,,Fresno City,fresno,keenanreardonvus7,Keenan Reardon
Feb 12,home,Chabot,W,6-0,6,0,6,win,20170212_pra7,0,0,0,0,0.0,,,,0.00,,,2017,,Fresno City,fresno,keenanreardonvus7,Keenan Reardon
Feb 23,home,Hartnell,W,14-2,14,2,12,win,20170223_0jbi,0,0,0,0,0.0,,,,0.00,,,2017,,Fresno City,fresno,keenanreardonvus7,Keenan Reardon
Mar 7,home,Cerro Coso,W,12-5,12,5,7,win,20170307_ltc3,0,0,0,0,0.0,,,,0.00,,,2017,,Fresno City,fresno,keenanreardonvus7,Keenan Reardon
Mar 18,home,Merced,W,8-4,8,4,4,win,20170318_g9mm,0,0,0,0,0.0,,,,0.00,,,2017,,Fresno City,fresno,keenanreardonvus7,Keenan Reardon
Mar 23,home,West Hills Coalinga,W,10-2,10,2,8,win,20170323_lkf0,0,0,0,0,0.0,,,,0.00,,,2017,,Fresno City,fresno,keenanreardonvus7,Keenan Reardon
Apr 6,home,Taft,L,9-2,9,2,7,win,20170406_bjg0,0,0,0,0,0.0,,,,0.00,,,2017,,Fresno City,fresno,keenanreardonvus7,Keenan Reardon
Apr 13,home,Cypress,L,6-1,6,1,5,win,20170413_aayp,0,0,0,0,0.0,,,,0.00,,,2017,,Fresno City,fresno,keenanreardonvus7,Keenan Reardon
Apr 22,home,Sequoias,L,5-2,5,2,3,win,20170422_qkko,0,0,0,0,0.0,,,,0.00,,,2017,,Fresno City,fresno,keenanreardonvus7,Keenan Reardon
Apr 25,home,Porterville,W,10-0,10,0,10,win,20170425_u6qm,0,0,0,0,0.0,,,,0.00,,,2017,,Fresno City,fresno,keenanreardonvus7,Keenan Reardon
Apr 28,home,Porterville,W,26-1,26,1,25,win,20170428_w8o4,0,0,0,0,0.0,,,,0.00,,,2017,,Fresno City,fresno,keenanreardonvus7,Keenan Reardon
May 5,home,Marin,L,10-4,10,4,6,win,20170505_1444,0,0,0,0,0.0,,,,0.00,,,2017,,Fresno City,fresno,keenanreardonvus7,Keenan Reardon
May 6,home,Marin,L,6-2,6,2,4,win,20170506_lwt5,0,0,0,0,0.0,,,,0.00,,,2017,,Fresno City,fresno,keenanreardonvus7,Keenan Reardon
