date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Feb 11,home,Reedley,W,8-3,8,3,5,win,20140211_661g,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,Sierra,sierra,michaellawnqu0q,Michael Lawn
Feb 20,home,Chabot,L,14-7,14,7,7,win,20140220_s09o,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,Sierra,sierra,michaellawnqu0q,Michael Lawn
Feb 25,home,Yuba,W,12-3,12,3,9,win,20140225_gxd0,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,Sierra,sierra,michaellawnqu0q,Michael Lawn
Mar 4,home,Solano,L,3-1,3,1,2,win,20140304_z4e9,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,Sierra,sierra,michaellawnqu0q,Michael Lawn
Mar 5,home,Napa,W,2-0,2,0,2,win,20140305_t3b4,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,Sierra,sierra,michaellawnqu0q,Michael Lawn
Mar 20,home,Diablo Valley,L,9-3,9,3,6,win,20140320_62h7,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,Sierra,sierra,michaellawnqu0q,Michael Lawn
Mar 22,home,Diablo Valley,W,7-6,7,6,1,win,20140322_5w33,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,Sierra,sierra,michaellawnqu0q,Michael Lawn
Apr 10,home,Modesto,W,16-2,16,2,14,win,20140410_np4q,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,Sierra,sierra,michaellawnqu0q,Michael Lawn
Apr 11,home,Modesto,W,13-2,13,2,11,win,20140411_0szd,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,Sierra,sierra,michaellawnqu0q,Michael Lawn
Apr 15,home,American River,W,7-2,7,2,5,win,20140415_ae25,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,Sierra,sierra,michaellawnqu0q,Michael Lawn
