date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 24,home,West Valley,W,10-2,10,2,8,win,20200124_6f1v,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,American River,americanriver,brooksmitchellxl85,Brooks Mitchell
Jan 25,home,West Valley,L,8-7,8,7,1,win,20200125_rd3y,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,American River,americanriver,brooksmitchellxl85,Brooks Mitchell
Jan 28,home,West Valley,W,9-5,9,5,4,win,20200128_1arx,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,American River,americanriver,brooksmitchellxl85,Brooks Mitchell
Jan 30,home,Shasta,L,12-6,12,6,6,win,20200130_5kf0,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,American River,americanriver,brooksmitchellxl85,Brooks Mitchell
Jan 31,home,Feather River,L,2-1,2,1,1,win,20200131_9byh,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,American River,americanriver,brooksmitchellxl85,Brooks Mitchell
Feb 1,home,Shasta,W,10-1,10,1,9,win,20200201_u9v8,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,American River,americanriver,brooksmitchellxl85,Brooks Mitchell
Feb 7,home,Hartnell,W,9-5,9,5,4,win,20200207_it6m,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,American River,americanriver,brooksmitchellxl85,Brooks Mitchell
Feb 8,home,Hartnell,W,3-1,3,1,2,win,20200208_lqbf,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,American River,americanriver,brooksmitchellxl85,Brooks Mitchell
Feb 11,home,Mission,L,5-2,5,2,3,win,20200211_hy96,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,American River,americanriver,brooksmitchellxl85,Brooks Mitchell
Feb 21,home,Solano,W,5-4,5,4,1,win,20200221_ej1v,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,American River,americanriver,brooksmitchellxl85,Brooks Mitchell
Feb 27,home,Cosumnes River,L,6-3,6,3,3,win,20200227_rvpr,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,American River,americanriver,brooksmitchellxl85,Brooks Mitchell
Mar 3,home,Modesto,L,7-5,7,5,2,win,20200303_4z4r,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,American River,americanriver,brooksmitchellxl85,Brooks Mitchell
Mar 5,home,Modesto,L,6-3,6,3,3,win,20200305_5r6a,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,American River,americanriver,brooksmitchellxl85,Brooks Mitchell
Mar 7,home,Modesto,L,14-0,14,0,14,win,20200307_gn8g,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,American River,americanriver,brooksmitchellxl85,Brooks Mitchell
Mar 10,home,San Joaquin Delta,L,10-5,10,5,5,win,20200310_um96,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,American River,americanriver,brooksmitchellxl85,Brooks Mitchell
