date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,cccaa_season,team,team_id,player_id,player_name
Jan 15  #,home,Los Medanos,,,,,1,win,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Jan 21  #,home,Butte,,,,,1,win,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Jan 28,home,Ventura,W,8-6,8,6,2,win,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Jan 29,home,Ventura,L,12-2,12,2,10,win,20220129_o149,0,0,0,0,0.0,,,,0.00,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Jan 30,home,Ventura,W,10-4,10,4,6,win,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Feb 3,home,LA Harbor,W,14-2,14,2,12,win,20220203_u9yu,0,0,0,0,0.0,,,,0.00,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Feb 4,home,Cerritos,W,17-5,17,5,12,win,20220204_jkrt,0,0,0,0,0.0,,,,0.00,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Feb 5,home,Pasadena City,W,14-12,14,12,2,win,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Feb 16,home,Mission,L,8-7,8,7,1,win,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Feb 17,home,Cabrillo,W,8-1,8,1,7,win,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Feb 19,home,Yuba,W,25-3,25,3,22,win,20220219_dvwd,0,0,0,0,0.0,,,,0.00,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Feb 21,home,Cabrillo,L,14-9,14,9,5,win,20220221_htap,0,0,0,0,0.0,,,,0.00,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Feb 22,home,Ohlone,L,4-3,4,3,1,win,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Feb 24,home,Cerro Coso,W,7-6,7,6,1,win,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Feb 27,home,Contra Costa,W,14-3,14,3,11,win,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Mar 1,home,Sierra,W,22-2,22,2,20,win,20220301_0r75,0,0,0,0,0.0,,,,0.00,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Mar 3,home,Sierra,W,19-11,19,11,8,win,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Mar 4,home,Sierra,W,9-3,9,3,6,win,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Mar 8,home,Modesto,L,8-2,8,2,6,win,20220308_z1b0,0,0,0,0,0.0,,,,0.00,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Mar 10,home,Modesto,W,7-5,7,5,2,win,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Mar 12,home,Modesto,W,11-8,11,8,3,win,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Mar 15,home,Diablo Valley,W,11-7,11,7,4,win,,,,,,,,,,,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
Mar 17,home,Diablo Valley,W,13-5,13,5,8,win,20220317_po4e,0,0,0,0,0.0,,,,0.00,,,2022,,San Joaquin Delta,sanjoaquindelta,josephbarnhardtexf6,Joseph Barnhardt
